name,ratingValue,date,director,stars,metaScore,review_users,review_critcs,popularity,keywords,genres,contentRating,country,language,budget,opening_week,gross,runtime,color,asp
Inglorious Bitches (2011)            ,8.1 based on 60 user ratings,2011-10-25,Max Candy,"Anna Polina,Tarra White,Aleska Diamond",NA,1 user,4 critic,NA,"shaved-vagina,group-sex,lesbian-sex,anal-sex,semen","Action,Adult,War",NA,France,"French,English,German",NA,NA,NA,108,Color,NA
A Bag of Hammers (2011)            ,"6.7 based on 2,509 user ratings",2011-03-12,Brian Crano,"Jason Ritter,Jake Sandvig,Chandler Canterbury",50,13 user,28 critic,NA,"misfit,boy,abandoned-child,best-friend,pickpocket","Comedy,Drama",NA,USA,English,2000000,NA,NA,85,Color,1.78:1
Frank Lloyd Wright (1998)            ,7.8 based on 516 user ratings,1998-01-23,NA,NA,NA,14 user,2 critic,NA,"architect,narration,architecture,independent-film,character-name-in-title","Documentary,Biography,History",NA,USA,English,NA,NA,NA,146,Color,NA
Memorial Day (2011)            ,"6.1 based on 1,810 user ratings",2012-07-11,Samuel Fischer,"Jonathan Bennett,James Cromwell,John Cromwell",NA,22 user,9 critic,NA,"grandparents,migraine,rosary,opa,insurgent","Action,Drama,History,War",Rated R for some war violence,USA,English,4200000,NA,NA,104,Color,1.78:1
You Will Meet a Tall Dark Stranger (2010)            ,"6.3 based on 36,071 user ratings",2010-10-22,Woody Allen,"Anthony Hopkins,Naomi Watts,Josh Brolin",51,108 user,223 critic,3,"call-girl,manuscript,writer,charlatan,fortune-teller","Comedy,Drama,Romance",Rated R for some language,"USA,Spain",English,22000000,160103(USA),3247816,NA,Color,1.85:1
Exploring 'The Tree of Life' (2011)            ,7.4 based on 44 user ratings,2011-10-11,NA,"Jessica Chastain,Alexandre Desplat,Laramie Eppler",NA,1 user,NA,NA,"making-of,movie-connection-in-title,interview,behind-the-scenes,universe","Documentary,Short",NA,USA,English,NA,NA,NA,NA,Color,1.78:1
Girl Walks Into a Bar (2011)            ,"5.8 based on 4,355 user ratings",2011-03-11,NA,NA,NA,29 user,14 critic,NA,"bar,bartender,strip-club,the-madison-dance,dance","Comedy,Drama",Rated R for sex references and brief nudity,USA,English,1000000,NA,NA,80,Color,NA
Bellflower (2011)            ,"6.4 based on 6,796 user ratings",2012-03-21,Evan Glodell,"Evan Glodell,Tyler Dawson,Jessie Wiseman",72,53 user,272 critic,NA,"medusa,apocalypse,infidelity,bellflower,female-nudity","Action,Drama,Romance","Rated R for disturbing violence, some strong sexuality, nudity, pervasive language and some drug use",USA,English,17000,22279(USA),167242,NA,Color,2.35:1
Dollface (2011)            ,5.2 based on 35 user ratings,NA,Colin Campbell,"Kimberly Atkinson,Jen Dede,Nick Holmes",NA,1 user,1 critic,NA,"halloween,knife,doll-costume","Short,Horror",NA,USA,English,5000,NA,NA,8,Color,NA
The Trouble with Bliss (2011)            ,"5.4 based on 1,997 user ratings",2012-03-23,Michael Knowles,"Michael C. Hall,Peter Fonda,Lucy Liu",38,5 user,26 critic,NA,"new-york,greece,coming-of-age-comedy","Comedy,Drama","Rated PG-13 for sexual content, partial nudity and a brief violent image",USA,English,NA,4618(USA),10911,NA,Color,1.78:1
Saving Face (2012)            ,"8.0 based on 1,108 user ratings",2012-03-08,"Daniel Junge,Sharmeen Obaid-Chinoy",NA,NA,5 user,8 critic,NA,"pakistani,plastic-surgeon,pakistan,disfigurement,two-word-title","Documentary,Short,Drama",NA,"USA,Pakistan","Urdu,English",NA,NA,NA,40,Color,NA
"3, 2, 1... Frankie Go Boom (2012)            ","6.0 based on 4,042 user ratings",2012-03-10,Jordan Roberts,"Charlie Hunnam,Chris O'Dowd,Lizzy Caplan",51,25 user,40 critic,NA,"jock-strap,hand-kissing,condom,viral-video,beard",Comedy,NA,USA,English,NA,NA,NA,89,Color,2.35:1
The Loving Story (2011)            ,7.6 based on 448 user ratings,2011-04-15,Nancy Buirski,"Jane Alexander,Lindsay Almond Jr.,Edward L. Ayers",NA,7 user,19 critic,NA,"interracial-couple,family-relationships,husband-wife-relationship,biracial-child,biracial","Documentary,Drama,History,Romance",NA,USA,English,NA,NA,NA,77,Color,1.78:1
Barbie: A Perfect Christmas (2011)            ,5.5 based on 541 user ratings,2011-11-08,NA,NA,NA,6 user,4 critic,NA,"sister,christmas,song,snow-angel,concert","Animation,Family",NA,USA,English,NA,NA,NA,74,Color,NA
Recoil (2011)            ,"5.2 based on 4,274 user ratings",2012-03-06,NA,NA,NA,16 user,30 critic,NA,"vigilante,motorcycle-gang,keysi-fighting-method,brunette,long-brown-hair",Action,Rated R for violence and language,Canada,English,NA,NA,NA,94,Color,1.78:1
Without Men (2011)            ,"3.2 based on 1,426 user ratings",2012-02-07,NA,NA,NA,12 user,4 critic,NA,"woman-in-underwear,passion,bare-chested-male,pregnancy,journalist",Comedy,Rated R for sexual content and some language,USA,English,4700000,NA,NA,87,Color,NA
Louder Than a Bomb (2010)            ,7.5 based on 321 user ratings,2014-03-25,"Greg Jacobs,Jon Siskel","Kevin Coval,Adam Gottlieb,Elizabeth Graf",77,4 user,29 critic,NA,slam-poetry,Documentary,NA,USA,English,NA,3881(USA),40362,NA,Color,NA
Empires of the Deep             ,NA,NA,NA,NA,NA,NA,NA,NA,"mermaid,underwater,love,magical-sword,giant-invertebrate",Sci-Fi,NA,"China,USA",English,130000000,NA,NA,NA,Color,NA
Company (2011)            ,7.6 based on 770 user ratings,2014-03-15,NA,NA,NA,7 user,9 critic,NA,"friend,bachelor,lingerie,redhead-woman,pantyhose","Comedy,Drama,Musical",NA,USA,English,NA,NA,NA,145,Color,NA
Manborg (2011)            ,"5.7 based on 1,707 user ratings",2013-12-21,Steven Kostanski,"Matthew Kennedy,Adam Brooks,Meredith Sweeney",NA,25 user,82 critic,NA,"cyborg,spoof,goofball,camp,blood-splatter","Action,Adventure,Comedy,Fantasy,Horror,Sci-Fi",NA,Canada,English,NA,NA,NA,75,Color,NA
The Girl from the Naked Eye (2012)            ,"4.9 based on 1,727 user ratings",2012-06-15,David Ren,"Jason Yee,Samantha Streets,Ron Yuan",40,15 user,38 critic,NA,"strip-club,murder,surrealism,neo-noir,taekwondo","Action,Crime,Mystery,Romance,Thriller","Rated R for violence, sexual content and pervasive language",USA,English,1100000,NA,NA,84,Color,2.35:1
Jamie and Jessie Are Not Together (2011)            ,5.2 based on 153 user ratings,2011-06-18,Wendy Jo Carlton,"Jax Jackson,Jessica London-Shields,Fawzia Mirza",NA,3 user,2 critic,NA,"love,lesbian-kiss,buddy,lgbtq,generation-y","Comedy,Musical,Romance",NA,USA,English,NA,NA,NA,95,Color,NA
Duran Duran: Unstaged (2014)            ,6.8 based on 181 user ratings,2014-12-04,NA,NA,NA,1 user,2 critic,NA,"live-performance,concert-film","Documentary,Music",NA,USA,English,NA,NA,NA,121,Color,1.78:1
Phil Ochs: There But for Fortune (2010)            ,7.6 based on 316 user ratings,2011-01-05,Kenneth Bowser,"Salvador Allende,Erik Andersen,Joan Baez",72,12 user,32 critic,NA,NA,"Documentary,Biography,History,Music",NA,USA,English,NA,18211(USA),259362,96,Color,NA
Reporter (2009)            ,7.6 based on 82 user ratings,2009-01-16,NA,NA,NA,NA,3 critic,NA,"journalist,crisis,congo,one-word-title",Documentary,NA,USA,English,NA,NA,NA,90,Color,NA
Crazy Eyes (2012)            ,4.0 based on 457 user ratings,2012-03-11,Adam Sherman,"Lukas Haas,Madeline Zima,Jake Busey",31,9 user,13 critic,NA,NA,Comedy,NA,USA,English,10000000,3259(USA),6106,NA,Color,1.78:1
Regrets (2011)            ,5.9 based on 25 user ratings,2011-07-11,NA,NA,NA,NA,NA,NA,"one-night-stand,gay-sex,gay-man,gay-character,gay-interest","Short,Thriller",NA,USA,English,NA,NA,NA,12,Color,1.78:1
The Ballad of Nessie (2011)            ,7.1 based on 837 user ratings,2011-07-15,NA,NA,NA,4 user,4 critic,NA,"mini-golf,scotland,loch-ness-monster,crying,rubber-duckie","Animation,Short,Adventure,Comedy,Family,Fantasy",NA,USA,English,NA,NA,NA,NA,Color,1.85:1
Lust Life (2010)            ,7.0 based on 14 user ratings,2011-06-18,NA,NA,NA,NA,NA,NA,NA,"Short,Drama,Romance",NA,"USA,France",English,NA,NA,NA,9,Color,NA
Underground (2011)            ,"3.9 based on 1,310 user ratings",2011-12-29,NA,NA,NA,19 user,14 critic,NA,NA,Horror,NA,USA,English,NA,NA,NA,83,Color,NA
ATM (2012)            ,"4.7 based on 18,620 user ratings",2012-03-02,David Brooks,"Alice Eve,Josh Peck,Brian Geraghty",34,174 user,104 critic,NA,"trapped,colleague,co-worker,slasher-killer,sole-survivor","Horror,Thriller",Rated R for violence and terror,"USA,Canada",English,3000000,2034(USA),2034,90,Color,1.85:1
Breaking Wind (2012)            ,"2.4 based on 3,588 user ratings",2012-01-13,Craig Moss,"Heather Ann Davis,Eric Callero,Frank Pacheco",NA,14 user,20 critic,NA,"spoof,fight,penis-joke,penis,father-daughter-relationship",Comedy,"Rated R for pervasive strong crude and sexual content, and language",USA,English,NA,NA,NA,82,Color,NA
Barbie: Princess Charm School (2011)            ,"6.2 based on 1,048 user ratings",2011-09-13,NA,NA,NA,8 user,6 critic,NA,NA,"Animation,Family,Fantasy",NA,"USA,Canada",English,NA,NA,NA,NA,Color,NA
All Superheroes Must Die (2011)            ,"4.0 based on 1,768 user ratings",2013-01-04,NA,NA,NA,35 user,42 critic,NA,"game-of-death,kidnapping,arch-villain,superhero","Sci-Fi,Thriller",NA,USA,English,20000,NA,NA,78,Color,2.35:1
Foo Fighters: Back and Forth (2011)            ,"8.4 based on 3,965 user ratings",2011-04-05,NA,NA,NA,3 user,6 critic,NA,NA,"Documentary,Music",NA,USA,English,NA,NA,NA,NA,Color,NA
My Left Hand Man (2011)            ,6.9 based on 182 user ratings,NA,NA,NA,NA,NA,3 critic,NA,NA,"Short,Crime,Drama",NA,USA,English,NA,NA,NA,18,Color,NA
One on One (2010)            ,6.4 based on 67 user ratings,NA,NA,NA,NA,NA,1 critic,NA,"waltz,basketball,backpack,flyer,kissing","Short,Comedy,Romance,Sport",NA,USA,English,NA,NA,NA,10,Color,NA
127 Hours (2010)            ,"7.6 based on 278,686 user ratings",2011-01-28,Danny Boyle,"James Franco,Amber Tamblyn,Kate Mara",82,440 user,450 critic,1,"alone,aron-ralston,based-on-autobiography,survival,canyon","Adventure,Biography,Drama,Thriller",Rated R for language and some disturbing violent content/bloody images,"USA,UK","English,Italian",18000000,264851(USA),18329466,94,Color,1.85:1
Seven Days in Utopia (2011)            ,"6.1 based on 2,458 user ratings",2011-09-02,Matt Russell,"Lucas Black,Robert Duvall,Melissa Leo",37,39 user,50 critic,NA,"golfer,golf-movie,ranch,golf,place-name-in-title","Drama,Sport",NA,USA,English,7500000,NA,NA,100,Color,2.35:1
The Chaperone (2011)            ,"5.1 based on 4,256 user ratings",2011-03-24,Stephen Herek,"Paul Levesque,Kevin Corrigan,José Zúñiga",33,26 user,21 critic,NA,"two-word-title,child-driving-car,child-driving-bus,title-spoken-by-character","Action,Comedy,Family","Rated PG-13 for some violence, rude humor and language",USA,English,3000000,NA,NA,NA,Color,1.78:1
Beautiful Boy (2010)            ,"6.6 based on 5,510 user ratings",2011-11-04,Shawn Ku,"Michael Sheen,Maria Bello,Kyle Gallner",62,31 user,71 critic,NA,"college,separation,grief,school-shooting,motel-room",Drama,Rated R for some language and a scene of sexuality,"USA,Canada",English,NA,16162(USA),77247,100,Color,1.78:1
The Apparition (2012)            ,"4.1 based on 16,250 user ratings",2012-08-24,Todd Lincoln,"Ashley Greene,Sebastian Stan,Tom Felton",18,108 user,145 critic,4,"experiment,supernatural,evil-spirit,e-mail,fear","Horror,Thriller",Rated PG-13 for terror/frightening images and some sensuality,USA,English,17000000,2955000(USA),4930798,83,Color,2.35:1
Newlyweds (2011)            ,"6.4 based on 1,338 user ratings",2011-12-26,Edward Burns,"Edward Burns,Caitlin FitzGerald,Kerry Bishé",NA,14 user,14 critic,NA,written-and-directed-by-cast-member,"Comedy,Drama",NA,USA,English,9000,4584(USA),4584,95,Color,NA
On the Ice (2011)            ,6.4 based on 844 user ratings,2011-12-14,Andrew Okpeaha MacLean,"Josiah Patkotak,Frank Qutuq Irelan,John Miller",59,2 user,27 critic,NA,"death,friend,barrow-alaska,alaska,grief","Drama,Thriller","Rated R for language, some drug content and violence",USA,English,NA,8257(USA),70526,96,Color,NA
Skateland (2010)            ,"5.8 based on 1,946 user ratings",2011-05-13,Anthony Burns,"Shiloh Fernandez,Ashley Greene,Heath Freeman",51,16 user,33 critic,NA,"french-kiss,brother-sister-relationship,roller-skating,roller-rink,car-crash",Drama,"Rated PG-13 for violence, some sexuality, language, substance abuse and smoking - involving teens",USA,English,NA,5254(USA),11108,98,Color,2.35:1
Hood to Coast (2011)            ,8.4 based on 163 user ratings,2011-01-11,"Christoph Baaden,Marcie Hume","Margaret Lily Andres,Jason Baldwin,Rachel Larsen",50,6 user,6 critic,NA,"team,race,relay-race,apostrophe-in-title,punctuation-in-title",Documentary,NA,USA,English,NA,NA,NA,102,Color,1.85:1
Twelve Thirty (2010)            ,4.6 based on 168 user ratings,2011-01-14,NA,NA,50,5 user,7 critic,NA,"dysfunctional-family,bisexual-man,dialogue-driven-storyline,rape,pubic-hair",Drama,NA,USA,English,NA,NA,NA,120,Color,1.85:1
The Hagstone Demon (2011)            ,4.1 based on 260 user ratings,2011-09-27,Jon Springer,"Mark Borchardt,Nadine Gross,Cyndi Kurtz",NA,9 user,9 critic,NA,NA,Horror,"Rated R for sexual content, nudity, violence and language",USA,English,200000,NA,NA,NA, Black and White,1.78:1
Pearl Jam Twenty (2011)            ,"8.3 based on 6,612 user ratings",2011-10-21,Cameron Crowe,"Eddie Vedder,Stone Gossard,Jeff Ament",59,17 user,41 critic,NA,"pearl-jam,reference-to-kurt-cobain,reference-to-pearl-jam,reference-to-eddie-vedder,seattle-washington","Documentary,History,Music",NA,USA,English,NA,102448(USA),454784,109,Color,NA
Playback (2012)            ,"4.2 based on 4,131 user ratings",2012-03-09,Michael A. Nickles,"Christian Slater,Ambyr Childers,Toby Hemingway",NA,51 user,50 critic,NA,"evil,high-school,police-officer,high-school-student,teenager","Horror,Thriller","Rated R for bloody violence, sexual content/nudity and some teen partying",USA,English,1600000,252(USA),252,98,Color,1.78:1
Elephant White (2011)            ,"5.1 based on 9,395 user ratings",2011-05-17,Prachya Pinkaew,"Djimon Hounsou,Markus Waldow,Kevin Bacon",NA,47 user,29 critic,NA,"assassin,englishman,girl,prostitute,thailand","Action,Crime,Fantasy,Thriller","Rated R for strong violence, language, sexual content, some nudity and drug material",USA,English,10000000,NA,NA,91,Color,2.35:1
InSight (2011)            ,5.0 based on 872 user ratings,2011-04-30,Richard Gabai,"Sean Patrick Flanery,Natalie Zea,Angeline-Rose Troy",NA,19 user,23 critic,NA,NA,"Drama,Mystery,Thriller",Rated R for violent content and brief language,USA,English,NA,9571(USA),17011,92,Color,NA
Children of the Corn: Genesis (2011)            ,"3.9 based on 2,332 user ratings",2012-03-17,Joel Soisson,"J.J. Banicki,Diane Peterson,Kai Caster",NA,18 user,30 critic,NA,"boy,cross-dressing,scene-during-end-credits,flashback,car-accident","Horror,Thriller","Rated R for horror violence, language and some sexual content",USA,English,NA,NA,NA,80,Color,2.35:1
Ticking Clock (2011)            ,"5.3 based on 2,742 user ratings",2011-01-05,Ernie Barbarash,"Cuba Gooding Jr.,Neal McDonough,Nicki Aycox",NA,21 user,13 critic,NA,"murder,future,older-version-of-self,diary,panther","Action,Mystery,Sci-Fi,Thriller","Rated R for bloody violence, grisly images and language",USA,English,6000000,NA,NA,101,Color,1.85:1
Zombie in a Penguin Suit (2011)            ,6.4 based on 106 user ratings,2011-10-14,Chris Russell,"Michael Wetherbee,Chris Russell,Jared Stern",NA,3 user,NA,NA,"zombie,sadness","Short,Horror",NA,USA,English,NA,NA,NA,NA,Color,NA
Aftermath (2012)            ,"4.7 based on 1,160 user ratings",2014-08-26,Peter Engert,"C.J. Thomason,Monica Keena,Edward Furlong",40,20 user,20 critic,NA,"shelter,nuclear,radiation,child,aftermath","Action,Thriller",NA,USA,English,2500000,NA,NA,92,Color,1.78:1
2012: Ice Age (2011)            ,"2.3 based on 4,879 user ratings",2011-06-28,Travis Fort,"Patrick Labyorteaux,Julie McCullough,Katie Wilson",NA,144 user,10 critic,NA,"glacier,ice-age,exploding-helicopter,exploding-car,new-york-city","Action,Sci-Fi","Rated PG for disaster action and peril, and some language",USA,English,250000,NA,NA,91,Color,1.78:1
Aliens vs. Avatars (2011)            ,"1.5 based on 1,381 user ratings",2011-09-20,NA,NA,NA,21 user,9 critic,NA,"arm-ripped-off,decapitation,camping,topless-female-nudity,male-virgin","Horror,Sci-Fi",NA,USA,English,NA,NA,NA,80,Color,NA
Dark Tide (2012)            ,"4.3 based on 6,586 user ratings",2012-04-12,John Stockwell,"Halle Berry,Olivier Martinez,Ralph Brown",23,44 user,52 critic,1,"shark,diver,great-white-shark,cage,boat","Adventure,Drama,Thriller","Rated PG-13 for bloody shark attacks/disturbing images, and for language including sexual references","USA,South Africa",English,25000000,NA,NA,NA,Color,2.35:1
Transit (2012)            ,"5.8 based on 9,295 user ratings",2012-04-20,Antonio Negret,"Jim Caviezel,James Frain,Elisabeth Röhm",NA,59 user,41 critic,NA,"criminal,heist,police,gang,roadblock","Action,Crime,Thriller","Rated R for violence and terror, perasive language and brief teen drug use",USA,English,5000000,NA,NA,88,Color,2.35:1
Extraordinary Fidelity (2011)            ,NA,2011-06-02,Paul Wimmer,"Paul Boccadoro,Dan DeLuca,Barry Ellenberger",NA,NA,NA,NA,reenactment,Documentary,NA,USA,English,NA,NA,NA,NA,Color,16:9HD
Hold Your Peace (2011)            ,4.5 based on 133 user ratings,2011-12-13,NA,NA,NA,6 user,4 critic,NA,"best-man,roommate,commitment-ceremony,ex-boyfriend,gay","Comedy,Romance",NA,USA,English,NA,NA,NA,99,Color,2.35:1
Deadheads (2011)            ,"5.4 based on 4,561 user ratings",2011-04-29,NA,NA,NA,35 user,58 critic,NA,"zombie,zombie-spoof,horror-spoof,gore,one-word-title","Adventure,Comedy,Horror,Romance","Rated R for bloody violence and gore, language, some sexual content and brief drug use",USA,English,NA,NA,NA,96,Color,1.78:1
True Grit (2010)            ,"7.7 based on 240,562 user ratings",2010-12-22,"Ethan Coen,Joel Coen","Jeff Bridges,Matt Damon,Hailee Steinfeld",80,723 user,493 critic,287,"murder,sheriff,u.s.-marshal,texas-ranger,arkansas","Adventure,Drama,Western",Rated PG-13 for some intense sequences of western violence including disturbing images,USA,English,38000000,24850000(USA),171031347,110,Color,2.35:1
Finding Mr. Wright (2011)            ,4.6 based on 177 user ratings,2011-08-20,Nancy Criss,"Matthew Montgomery,Rebekah Kochan,David Moretti",NA,2 user,8 critic,NA,"retreat,wilderness,weekend,therapy,life-coach","Comedy,Romance",NA,USA,English,NA,NA,NA,101,Color,NA
Someday This Pain Will Be Useful to You (2011)            ,"5.8 based on 2,089 user ratings",2012-10-05,Roberto Faenza,"Toby Regbo,Marcia Gay Harden,Peter Gallagher",20,11 user,14 critic,NA,"grandmother,solitude,name-tag,death-of-family-member,breaking-the-fourth-wall-by-talking-to-the-audience",Drama,NA,"Italy,USA","English,Japanese",8000000,NA,NA,95,Color,2.35:1
RED (2010)            ,"7.1 based on 238,552 user ratings",2010-10-15,Robert Schwentke,"Bruce Willis,Helen Mirren,Morgan Freeman",60,328 user,315 critic,1,"spy,office-cubicle,female-assassin,cia,interrogation","Action,Comedy,Crime,Thriller",Rated PG-13 for intense sequences of action violence and brief strong language,USA,"English,Russian",58000000,21761408(USA),90356857,111,Color,2.35:1
City of Memories (2011)            ,8.0 based on 7 user ratings,2011-04-15,NA,NA,NA,NA,NA,NA,NA,"Short,Drama,Romance",NA,USA,English,NA,NA,NA,24,Color,NA
Go Go Crazy (2011)            ,4.8 based on 53 user ratings,2011-04-29,NA,NA,NA,NA,5 critic,NA,"gay,mockumentary,dancing,judge,pennsylvania",Comedy,NA,USA,English,NA,NA,NA,78,Color,NA
Hello Herman (2012)            ,"5.8 based on 1,081 user ratings",2013-06-07,NA,NA,27,75 user,15 critic,NA,"bullying,loneliness,pro-life,death-penalty,electric-chair",Drama,NA,USA,English,1500000,5985(USA),5985,90,Color,NA
Slash-in-the-Box (2011)            ,6.9 based on 178 user ratings,2011-10-28,NA,NA,NA,8 user,6 critic,NA,"jack-in-the-box,severed-head","Short,Comedy,Horror,Thriller",NA,USA,English,2000,NA,NA,5,Color,2.35:1
Across the Line: The Exodus of Charlie Wright (2010)            ,"5.3 based on 1,047 user ratings",2010-12-07,R. Ellis Frazier,"Aidan Quinn,Andy Garcia,Mario Van Peebles",NA,14 user,13 critic,NA,NA,"Crime,Drama",Rated R for some language,USA,English,NA,NA,NA,NA,Color,1.78:1
Into the Lion's Den (2011)            ,3.6 based on 201 user ratings,2012-08-31,Dan Lantz,"Ronnie Kroell,Jesse Archer,Kristen-Alexzander Griffith",NA,4 user,16 critic,NA,"male-full-frontal-nudity,pubic-hair,male-pubic-hair,male-in-shower,hairy-chest","Drama,Thriller",NA,USA,English,75000,NA,NA,85,Color,1.85:1
Love & Other Drugs (2010)            ,"6.7 based on 143,136 user ratings",2010-11-24,Edward Zwick,"Jake Gyllenhaal,Anne Hathaway,Judy Greer",55,215 user,219 critic,1,"viagra,female-nudity,pfizer,zoloft,male-objectification","Comedy,Drama,Romance","Rated R for strong sexual content, nudity, pervasive language, and some drug material",USA,English,30000000,9739161(USA),32357532,112,Color,1.85:1
Blackthorn (2011)            ,"6.6 based on 7,378 user ratings",2011-07-01,Mateo Gil,"Sam Shepard,Eduardo Noriega,Stephen Rea",61,40 user,92 critic,NA,"butch-cassidy,bolivia,assumed-identity,doctor,thief","Action,Adventure,Western",Rated R for violence and language,"Spain,France,Bolivia,UK","English,Spanish",NA,15254(USA),199652,102,Color,2.35:1
Cool It (2010)            ,6.9 based on 724 user ratings,2011-06-01,Ondi Timoner,"Bjørn Lomborg,Hashem Akbari,Joe Barton",61,14 user,31 critic,NA,"global-warming,two-word-title,skepticism,skeptic,scepticism",Documentary,Rated PG for thematic elements,USA,English,NA,26847(USA),62713,NA,Color,NA
LOL (2012)            ,"4.3 based on 45,049 user ratings",2012-03-01,Lisa Azuelos,"Miley Cyrus,Douglas Booth,Ashley Greene",NA,110 user,54 critic,NA,"best-friend,high-school-romance,high-school,girl-in-panties,pink-panties","Comedy,Drama,Romance","Rated PG-13 for mature thematic content involving teen sexuality and drug and alcohol use, and for language",USA,"English,French,Ukrainian",11000000,NA,NA,97,Color,2.35:1
Who Leads (2011)            ,5.4 based on 28 user ratings,2011-04-28,Bryan Darling,"Stephan Georgiou,Matthew Stephen Herrick,Brian Jansen",NA,NA,1 critic,NA,"roommate,taking-a-picture,camera,collage,photograph","Short,Drama",NA,USA,English,NA,NA,NA,9,Color,NA
Rabbit Hole (2010)            ,"7.0 based on 40,582 user ratings",2011-01-28,John Cameron Mitchell,"Nicole Kidman,Aaron Eckhart,Dianne Wiest",76,144 user,248 critic,4,"car,comic-book-artist,comic-book,memory,iphone",Drama,"Rated PG-13 for mature thematic material, some drug use and language",USA,English,5000000,53778(USA),2221809,91,Color,1.85:1
The Kids Are All Right (2010)            ,"7.1 based on 110,494 user ratings",2010-07-30,Lisa Cholodenko,"Annette Bening,Julianne Moore,Mark Ruffalo",86,291 user,323 critic,3,"sperm,sperm-donor,college,biological-father,motorcycle","Comedy,Drama","Rated R for strong sexual content, nudity, language and some teen drug and alcohol use",USA,English,3500000,491971(USA),20803237,106,Color,1.85:1
Somewhere (2010)            ,"6.3 based on 35,802 user ratings",2011-01-21,Sofia Coppola,"Stephen Dorff,Elle Fanning,Chris Pontius",67,198 user,301 critic,NA,"actor,trip,party,boredom,luxury-hotel","Comedy,Drama","Rated R for sexual content, nudity and language","USA,UK,Italy,Japan","English,Italian",7000000,£125581(UK),1768416,97,Color,1.85:1
Freakonomics (2010)            ,"6.4 based on 5,688 user ratings",2010-09-03,"Heidi Ewing,Alex Gibney","James Ransone,Tempestt Bledsoe,Morgan Spurlock",58,23 user,73 critic,NA,"economics,human-nature,experiment,sumo-wrestling,cheating",Documentary,"Rated PG-13 for elements of violence, sexuality/nudity, drugs, and brief strong language",USA,English,3000000,31893(USA),100675,93,Color,NA
Sports Illustrated Swimsuit 2011: The 3d Experience (2011)            ,5.9 based on 30 user ratings,2011-06-07,Jonathan Whittaker,"Julie Henderson,Alyssa Miller,Irina Shayk",NA,NA,NA,NA,NA,"Documentary,Sport",NA,USA,English,NA,NA,NA,NA,Color,1.77:1
The Fighter (2010)            ,"7.9 based on 275,435 user ratings",2010-12-17,David O. Russell,"Mark Wahlberg,Christian Bale,Amy Adams",79,388 user,410 critic,1,"boxing,boxer,crack-cocaine,boxing-match,lowell-massachusetts","Biography,Drama,Sport","Rated R for language throughout, drug content, some violence and sexuality",USA,English,25000000,300010(USA),93571803,116,Color,2.35:1
As We Forgive (2010)            ,8.4 based on 34 user ratings,2010-10-04,NA,NA,NA,1 user,1 critic,NA,NA,Documentary,NA,USA,NA,NA,NA,NA,NA,Color,NA
Autoerotic (2011)            ,4.6 based on 324 user ratings,2011-07-22,NA,NA,48,3 user,19 critic,NA,"pregnant-woman,orgasm,penis,sex,cunnilingus",Drama,NA,USA,English,NA,NA,NA,NA,Color,1.78:1
From the Rough (2013)            ,6.8 based on 613 user ratings,2014-04-25,Pierre Bagley,"Taraji P. Henson,Michael Clarke Duncan,Tom Felton",NA,13 user,2 critic,NA,NA,"Drama,Sport",Rated PG for language and thematic elements,USA,English,6500000,NA,NA,97,Color,NA
Cloned: The Recreator Chronicles (2012)            ,"4.3 based on 1,218 user ratings",2013-04-23,Gregory Orr,"Stella Maeve,Alexander Nifong,J. Mallory McCree",NA,20 user,20 critic,NA,"teenager,clone,cloning,doppelganger,adirondack-mountains","Drama,Sci-Fi,Thriller",NA,USA,English,NA,NA,NA,90,Color,NA
Carjacked (2011)            ,"5.0 based on 3,431 user ratings",2012-01-05,John Bonito,"Maria Bello,Stephen Dorff,Connor Hill",NA,28 user,23 critic,NA,"robber,bank-robber,one-word-title,carjacking","Crime,Thriller",Rated R for language and violence,"USA,Canada",English,NA,NA,NA,NA,Color,2.35:1
The Extra Man (2010)            ,"5.9 based on 4,120 user ratings",2011-01-27,"Shari Springer Berman,Robert Pulcini","Kevin Kline,Paul Dano,Katie Holmes",56,29 user,104 critic,NA,"escort,magazine,co-worker,writer,teacher",Comedy,Rated R for some sexual content,"USA,France",English,7000000,18861(USA),453079,108,Color,2.35:1
A Warrior's Heart (2011)            ,"5.5 based on 2,058 user ratings",2011-12-02,NA,NA,24,7 user,5 critic,NA,"lacrosse,death,training,arrogance,maverick","Action,Drama,Family,Sport","Rated PG for some thematic elements, language and rough sports action",USA,English,2500000,NA,NA,86,Color,NA
Tactical Force (2011)            ,"4.8 based on 4,849 user ratings",2011-08-09,Adamo P. Cultraro,"Steve Austin,Michael Shanks,Michael Jai White",NA,27 user,27 critic,NA,"swat-team,anti-heroine,action-heroine,police-raid,attempted-robbery","Action,Comedy,Crime,Thriller",Rated R for violence and language throughout,Canada,English,8400000,NA,NA,91,Color,1.78:1
She Wants Me (2012)            ,"6.3 based on 3,301 user ratings",2012-09-25,NA,NA,NA,11 user,3 critic,NA,"actress,big-break,aspiring-actress,claim-in-title,off-broadway",Comedy,NA,USA,English,1150000,NA,NA,NA,Color,1.78:1
