name,ratingValue,date,director,stars,metaScore,review_users,review_critcs,popularity,keywords,genres,contentRating,country,language,budget,opening_week,gross,runtime,color,asp
Daughter from Danang (2002)            ,7.6 based on 500 user ratings,2002-01-11,NA,NA,77,28 user,29 critic,NA,"vietnam,vietnam-war,tennessee,vietnamese,reunion","Documentary,War",NA,USA,"English,Vietnamese",NA,NA,NA,NA,Color,1.37:1
Welcome to Collinwood (2002)            ,"6.4 based on 12,543 user ratings",2002-10-18,"Anthony Russo,Joe Russo","George Clooney,Sam Rockwell,William H. Macy",61,90 user,72 critic,4,"heist,prison,boxing-knockout,implied-sex,keys","Comedy,Crime",Rated R for language,"USA,Germany",English,12000000,75180(USA),333976,86,Color,2.35:1
Narc (2002)            ,"7.2 based on 34,062 user ratings",2003-01-10,Joe Carnahan,"Ray Liotta,Jason Patric,Chi McBride",70,214 user,127 critic,NA,"undercover,murder,blood-splatter,police-shootout,cover-up","Crime,Drama,Mystery,Thriller","Rated R for strong brutal violence, drug content and pervasive language","USA,Canada","English,Spanish",7500000,63303(USA),10460089,105,Color,1.85:1
Clockstoppers (2002)            ,"5.2 based on 11,200 user ratings",2002-03-29,Jonathan Frakes,"Jesse Bradford,French Stewart,Paula Garcés",40,94 user,69 critic,NA,"wristwatch,stopped-time,watch,frozen-time,time-freeze","Action,Adventure,Comedy,Sci-Fi,Thriller",Rated PG for action violence and mild language,USA,English,26000000,10108333(USA),36985501,94,Color,1.85:1
The Cockettes (2002)            ,7.4 based on 464 user ratings,2002-01-16,NA,NA,77,10 user,36 critic,NA,"the-cockettes,rehearsal,aids,new-york-city,1970s",Documentary,"Rated R for nudity, sexual content, drug references and some language",USA,English,300000,17118(USA),220077,100,Color,NA
Full Frontal (2002)            ,"4.7 based on 8,659 user ratings",2002-08-02,Steven Soderbergh,"Julia Roberts,David Hyde Pierce,David Duchovny",45,172 user,108 critic,NA,"sex,hollywood,party,birthday,friend","Comedy,Romance",Rated R for language and some sexual content,USA,English,2000000,739834(USA),2506446,101,Color,1.85:1
New Best Friend (2002)            ,"5.3 based on 2,843 user ratings",2002-04-12,Zoe Clarke-Williams,"Taye Diggs,Dominique Swain,Mia Kirshner",13,37 user,30 critic,NA,"investigation,sheriff,college,north-carolina,drug-overdose","Drama,Mystery,Thriller","Rated R for strong sexuality, language and drug use",USA,English,NA,28658(USA),28658,91,Color,1.85:1
The Kid Stays in the Picture (2002)            ,"7.4 based on 5,992 user ratings",2002-08-16,"Nanette Burstein,Brett Morgen","Robert Evans,Eddie Albert,Peter Bart",75,67 user,88 critic,NA,"murder,cocaine,love,marriage,movie-star","Documentary,Biography",Rated R for language and some brief violent and sexual images,USA,English,NA,89087(USA),1434436,93,Color,1.85:1
The Dangerous Lives of Altar Boys (2002)            ,"7.1 based on 12,031 user ratings",2002-06-28,Peter Care,"Kieran Culkin,Jena Malone,Emile Hirsch",69,122 user,78 critic,NA,"boy,comic-book,catholic,friend,book","Comedy,Drama","Rated R for language, sexual content and youth substance use",USA,English,12000000,55000(USA),1779284,104,Color,1.85:1
Return to Never Land (2002)            ,"5.8 based on 13,287 user ratings",2002-02-15,NA,NA,49,79 user,80 critic,NA,"rescue,sequel,1940s,gang-that-lives-together,outlaw-gang","Animation,Adventure,Family,Fantasy",NA,"USA,Canada,Australia",English,20000000,949899(Spain),48423368,72,Color,1.66:1
Bug (2002)            ,"7.3 based on 1,014 user ratings",2004-01-22,"Phil Hay,Matt Manfredi","John Carroll Lynch,Segun Ajaga,Megan Cavanagh",NA,18 user,3 critic,NA,"cause-and-effect,cockroach,little-boy,restaurant-owner,germophobe",Comedy,NA,USA,English,NA,NA,NA,86,Color,NA
Feardotcom (2002)            ,"3.3 based on 17,301 user ratings",2002-08-30,William Malone,"Stephen Dorff,Natascha McElhone,Stephen Rea",16,388 user,104 critic,NA,"tied-to-a-table,tied-to-a-chair,hung-by-one%27s-wrists,bondage-gear,bound-and-gagged","Crime,Horror,Thriller","Rated R for violence including grisly images of torture, nudity and language","UK,Germany,Luxembourg,USA,Canada",English,42000000,7087457(USA),13208023,101,Color,2.35:1
City by the Sea (2002)            ,"6.2 based on 21,301 user ratings",2002-09-06,Michael Caton-Jones,"Robert De Niro,James Franco,Frances McDormand",50,166 user,104 critic,3,"beach,murder,new-york-city,grandson,police","Crime,Drama,Mystery,Thriller","Rated R for language, drug use and some violence",USA,English,60000000,8935426(USA),22433915,108,Color,2.35:1
Sniper 2 (2002)            ,"5.2 based on 4,615 user ratings",2008-01-15,NA,NA,NA,49 user,10 critic,NA,"general,sniper,convict,landmine,ex-marine","Action,War",Rated R for violence and language,"USA,Hungary","English,Hungarian",5000000,NA,NA,NA,Color,1.85:1
Kissing Jessica Stein (2001)            ,"6.7 based on 14,005 user ratings",2002-04-05,Charles Herman-Wurmfeld,"Jennifer Westfeldt,Heather Juergensen,Tovah Feldshuh",72,190 user,110 critic,NA,"journalist,friendship,friend,new-york-city,personal-ad","Comedy,Drama,Romance",Rated R for sexual content and language,USA,English,1000000,346999(USA),7022940,97,Color,1.85:1
Brown Sugar (2002)            ,"6.5 based on 5,958 user ratings",2002-10-11,Rick Famuyiwa,"Taye Diggs,Sanaa Lathan,Yasiin Bey",58,60 user,37 critic,NA,"hip-hop,record-company,writer,basketball,rap-music","Romance,Comedy,Drama,Music",Rated PG-13 for sexual content and language,USA,English,8000000,10738882(USA),27362712,109,Color,1.85:1
Assassination Tango (2002)            ,"5.9 based on 2,537 user ratings",2003-09-04,Robert Duvall,"Robert Duvall,Luciana Pedraza,Rubén Blades",51,60 user,41 critic,NA,"tango,general,argentina,teacher,dancer","Crime,Drama,Romance,Thriller",Rated R for language and some violence,"USA,Argentina","English,Spanish,German",NA,64474(USA),970185,114,Color,1.85:1
The Dancer Upstairs (2002)            ,"7.0 based on 5,543 user ratings",2003-05-23,John Malkovich,"Javier Bardem,Laura Morante,Juan Diego Botto",64,71 user,89 critic,NA,"detective,revolutionary,revolution,guerilla,government","Drama,Thriller,Crime","Rated R for strong violence, and for language","Spain,USA","English,Quechua,Spanish",NA,£61622(UK),2374732,132,Color,1.85:1
Darkened Room (2002)            ,"5.7 based on 1,842 user ratings",2002-04-12,NA,NA,NA,20 user,3 critic,NA,"surrealism,experimental-film,avant-garde,independent-film",Short,NA,USA,English,NA,NA,NA,8,Color,1.33:1
Dark Blue (2002)            ,"6.6 based on 17,220 user ratings",2003-02-21,Ron Shelton,"Kurt Russell,Ving Rhames,Scott Speedman",57,125 user,70 critic,NA,"investigation,police,lapd,criminal,corrupt","Crime,Drama,Romance,Thriller","Rated R for violence, language and brief sexuality","USA,UK,Germany",English,15000000,3880688(USA),9059588,118,Color,2.35:1
Juwanna Mann (2002)            ,"4.5 based on 5,308 user ratings",2002-06-21,Jesse Vaughan,"Miguel A. Núñez Jr.,Christopher Simmons,Vivica A. Fox",24,40 user,32 critic,NA,"basketball,dodge-viper,male-nudity,the-star-spangled-banner,hit-in-the-crotch","Comedy,Drama,Romance,Sport",Rated PG-13 for language and sex-related material,USA,English,15600000,5474270(USA),13571817,91,Color,1.85:1
Nobody's Baby (2001)            ,"6.5 based on 1,315 user ratings",2001-04-20,David Seltzer,"Skeet Ulrich,Gary Oldman,Radha Mitchell",NA,22 user,5 critic,NA,"redneck,ransom,ransom-demand,prison-escape,orphan","Comedy,Drama","Rated R for language, some violence and nudity",USA,English,NA,NA,NA,110,Color,NA
Spellbound (2002)            ,"7.7 based on 11,048 user ratings",2003-06-27,Jeffrey Blitz,"Angela Arenivar,Ubaldo Arenivar,Jorge Arenivar",80,105 user,102 critic,NA,"spelling,national-spelling-bee,immigrant,success,children","Documentary,Comedy,Thriller",NA,USA,"English,Spanish",NA,17508(USA),5728431,97,Color,1.33:1
The Santa Clause 2 (2002)            ,"5.5 based on 34,498 user ratings",2002-11-01,Michael Lembeck,"Tim Allen,Spencer Breslin,Elizabeth Mitchell",48,116 user,80 critic,NA,"son,santa-claus,toy,christmas,magic","Comedy,Family,Fantasy",NA,USA,English,60000000,29008696(USA),139225854,104,Color,1.85:1
Below (2002)            ,"6.2 based on 17,860 user ratings",2002-10-18,David Twohy,"Bruce Greenwood,David Crow,Matthew Davis",55,155 user,90 critic,NA,"submarine,mirror,mirror-does-not-reflect-reality,war-crime,scared-by-a-mirror-image","Horror,Mystery,Thriller",Rated R for language and some violence,USA,English,NA,201431(USA),589424,105,Color,1.85:1
Bubba Ho-Tep (2002)            ,"7.2 based on 38,850 user ratings",2003-10-10,NA,NA,57,366 user,260 critic,NA,"elvis-presley,cult-film,elvis,nursing-home,texas","Comedy,Fantasy,Mystery","Rated R for language, some sexual content and brief violent images",USA,"English,German",1000000,NA,NA,92,Color,1.85:1
Mimic 2 (2001)            ,"4.5 based on 3,910 user ratings",2001-07-17,Jean de Segonzac,"Alix Koromzay,Bruno Campos,Will Estes",NA,40 user,36 critic,NA,"new-york-city,insect,second-part,impersonating-a-police-officer,shapeshifting","Horror,Thriller,Sci-Fi",Rated R for violence/gore and language,USA,English,10000000,NA,NA,82,Color,1.85:1
I Am Trying to Break Your Heart (2002)            ,"7.6 based on 1,757 user ratings",2002-06-21,NA,NA,66,27 user,28 critic,NA,"record-company,songwriter,rock-music,recording-studio,musician","Documentary,Music",NA,USA,English,NA,10776(USA),445521,92, Black and White,1.85:1
Lost in La Mancha (2002)            ,"7.4 based on 9,435 user ratings",2002-08-02,"Keith Fulton,Louis Pepe","Terry Gilliam,Johnny Depp,Jeff Bridges",74,65 user,86 critic,NA,"don-quixote,filmmaker,actor,director,noise",Documentary,Rated R for language,"UK,USA","English,Spanish,French",NA,£42824(UK),34514,93,Color,1.33:1
The Trials of Henry Kissinger (2002)            ,"7.7 based on 1,707 user ratings",2003-05-07,Eugene Jarecki,"Brian Cox,Henry Kissinger,Anna Chennault",72,10 user,30 critic,NA,"indonesia,cambodia,human-rights,war-crime,assassination",Documentary,NA,"USA,UK,Denmark,France,Canada,Australia",English,NA,14667(USA),515678,80,Color,1.85:1
The New Guy (2002)            ,"5.9 based on 28,771 user ratings",2002-05-10,Ed Decter,"DJ Qualls,Lyle Lovett,Eliza Dushku",24,159 user,49 critic,3,"high-school,geek,prison,cheerleader,band",Comedy,"Rated PG-13 for sexual content, language, crude humor and mild drug references",USA,English,13000000,9007833(USA),28972187,88,Color,1.85:1
The Four Feathers (2002)            ,"6.5 based on 28,096 user ratings",2002-09-20,Shekhar Kapur,"Heath Ledger,Wes Bentley,Kate Hudson",49,215 user,105 critic,NA,"male-nudity,nudity,whipping,sex,naked-dead-man","Adventure,Drama,Romance,War","Rated PG-13 for intense battle sequences, disturbing images, violence and some sensuality","UK,USA",English,35000000,6857879(USA),18306166,132,Color,2.35:1
All the Love You Cannes! (2002)            ,6.4 based on 251 user ratings,2002-05-16,NA,NA,NA,5 user,4 critic,NA,"male-full-frontal-nudity,marketing,filmmaking","Documentary,Comedy",NA,USA,English,NA,NA,NA,108,Color,NA
Meet Your Meat (2002)            ,8.3 based on 66 user ratings,2002-05-01,NA,NA,NA,3 user,NA,NA,"vegan,factory-farming,vegetarian,meat",Short,NA,USA,English,1000,NA,NA,NA,Color,NA
29 Palms (2002)            ,"4.9 based on 1,548 user ratings",2005-07-29,NA,NA,NA,31 user,18 critic,NA,"judge,bag,bag-of-money,security-guard,corrupt-judge","Drama,Thriller,Comedy,Crime","Rated R for language, violence, some sexual content and brief drug use",USA,English,5000000,NA,NA,NA,Color,NA
Hellraiser: Hellseeker (2002)            ,"5.1 based on 8,105 user ratings",2002-10-15,Rick Bota,"Dean Winters,Ashley Laurence,Doug Bradley",NA,137 user,59 critic,NA,"murder,pinhead,sixth-part,lifting-someone-into-the-air,good-versus-evil","Horror,Mystery,Thriller","Rated R for violence, sexuality and language","Canada,USA",English,3000000,NA,NA,86,Color,1.85:1
Friday After Next (2002)            ,"5.8 based on 19,225 user ratings",2002-11-22,Marcus Raboy,"Ice Cube,Mike Epps,John Witherspoon",35,66 user,26 critic,4,"christmas,security-guard,apartment,rent,christmas-present","Comedy,Drama","Rated R for language, sexual content and drug use",USA,English,20000000,13010767(USA),32983713,85,Color,1.85:1
The Banger Sisters (2002)            ,"5.6 based on 12,374 user ratings",2002-09-20,Bob Dolman,"Susan Sarandon,Goldie Hawn,Geoffrey Rush",48,147 user,92 critic,NA,"lawyer,bartender,writer,road-trip,groupie","Comedy,Drama","Rated R for language, sexual content and some drug use",USA,English,10000000,10037846(USA),30306281,NA,Color,2.35:1
Abandon (2002)            ,"4.9 based on 7,904 user ratings",2002-10-18,Stephen Gaghan,"Katie Holmes,Benjamin Bratt,Charlie Hunnam",36,157 user,72 critic,NA,"disappearance,thesis,police-detective,detective,college","Drama,Music,Mystery,Romance,Thriller","Rated PG-13 for drug and alcohol content, sexuality, some violence and language","USA,Germany,Canada","English,Italian",25000000,5064077(USA),10719367,99,Color,2.35:1
Leaving Metropolis (2002)            ,6.3 based on 540 user ratings,2003-10-12,NA,NA,NA,14 user,14 critic,NA,"painter,friend,marriage,fag-hag,block","Comedy,Drama,Romance",NA,Canada,English,NA,NA,NA,89,Color,1.85:1
Love Liza (2002)            ,"7.0 based on 6,264 user ratings",2003-01-31,Todd Louiso,"Philip Seymour Hoffman,Annie Morgan,Kathy Bates",58,94 user,55 critic,NA,"gasoline,suicide,model-airplane,remote-control-airplane,unconsciousness","Comedy,Drama","Rated R for drug use, language and brief nudity","France,Germany,USA",English,1000000,15522(USA),211724,90,Color,1.85:1
The Hunger Artist (2002)            ,7.3 based on 53 user ratings,2002-06-06,Tom Gibbons,NA,NA,1 user,NA,NA,NA,"Animation,Short",NA,USA,NA,NA,NA,NA,NA,NA,NA
The Ten Rules (2002)            ,6.7 based on 177 user ratings,2002-02-21,NA,NA,NA,4 user,NA,NA,"lesbian,party,lesbian-culture,friendship,all-female-cast","Short,Comedy",NA,USA,English,100000,NA,NA,29,Color,NA
"Guns, God and Government World Tour (2002)            ",8.2 based on 395 user ratings,2002-10-29,NA,NA,NA,7 user,2 critic,NA,"performance,live,live-performance,concert-film,rock-music","Documentary,Music",NA,USA,English,NA,NA,NA,107,Color,NA
The Secret Lives of Dentists (2002)            ,"6.5 based on 3,131 user ratings",2003-08-29,Alan Rudolph,"Campbell Scott,Hope Davis,Denis Leary",76,86 user,57 critic,NA,"dentist,opera,alter-ego,infidelity,vomiting",Drama,Rated R for sexuality and language,USA,English,NA,121769(USA),3707201,104,Color,1.85:1
O Beautiful (2002)            ,6.1 based on 450 user ratings,2002-08-07,NA,NA,NA,12 user,2 critic,NA,"gay,religion,reference-to-harry-houdini,rape-with-an-object,anal-rape-with-a-stick","Short,Drama",NA,USA,English,NA,NA,NA,29,Color,1.33:1
Real Women Have Curves (2002)            ,"7.0 based on 5,996 user ratings",2002-11-08,Patricia Cardoso,"America Ferrera,Lupe Ontiveros,Ingrid Oliu",71,109 user,75 critic,NA,"religious-icon,factory,mexican-american,high-school,education","Comedy,Drama",Rated PG-13 for sexual content and some language,USA,"English,Spanish",3000000,183772(USA),5844929,90,Color,1.85:1
Showtime (2002)            ,"5.5 based on 52,394 user ratings",2002-03-15,Tom Dey,"Robert De Niro,Eddie Murphy,Rene Russo",32,164 user,102 critic,NA,"chase,police,lapd,buddy-cop,drugs","Action,Comedy,Crime","Rated PG-13 for action violence, language and some drug content","USA,Australia",English,85000000,15011430(USA),37948765,95,Color,2.35:1
Funny Ha Ha (2002)            ,"6.4 based on 1,891 user ratings",2007-04-19,NA,NA,78,61 user,43 critic,NA,mumblecore,"Comedy,Drama",NA,USA,English,NA,NA,NA,85,Color,1.37:1
Halloween: Resurrection (2002)            ,"4.1 based on 26,855 user ratings",2002-07-12,Rick Rosenthal,"Jamie Lee Curtis,Busta Rhymes,Brad Loree",19,614 user,151 critic,NA,"michael-myers,serial-killer,cult-film,halloween,killer","Horror,Thriller","Rated R for strong violence, language, some sexuality and brief drug use",USA,English,15000000,12292121(USA),30259652,94,Color,2.35:1
Titanic II (2002)            ,4.1 based on 115 user ratings,2002-04-20,James David Walley,"Elizabeth Ammann,Will Sexton,Brian Stampfl",NA,NA,NA,NA,NA,"Short,Comedy",NA,USA,English,6000,NA,NA,NA,Color,1.78:1
Edges of the Lord (2001)            ,"7.0 based on 3,009 user ratings",2001-10-12,NA,NA,NA,40 user,11 critic,NA,"peasant,nazi,boy,prayer,farmer","Crime,Drama,Romance,War",Rated R for some violence and sexual content,"USA,Poland",English,7500000,NA,NA,95,Color,1.85:1
Crossroads (2002)            ,"3.3 based on 34,189 user ratings",2002-02-15,NA,NA,27,578 user,111 critic,2,"audition,graduation,love,high-school-graduation,friendship","Comedy,Drama",Rated PG-13 for sexual content and brief teen drinking,USA,English,12000000,17014226(USA),37188667,93,Color,1.85:1
Poolhall Junkies (2002)            ,"7.0 based on 8,526 user ratings",2003-02-28,NA,NA,36,113 user,41 critic,NA,"money,hustler,jail,beating,revenge","Drama,Thriller",Rated R for language and some sexual content,USA,English,4000000,301856(USA),562059,99,Color,1.85:1
Try Seventeen (2002)            ,"6.1 based on 5,495 user ratings",2003-04-01,NA,NA,NA,54 user,19 critic,NA,"apartment,college,apartment-building,photographer,letter","Comedy,Drama",Rated R for language and some sexuality,"Canada,USA","English,German",NA,NA,NA,93,Color,1.85:1
Blood Feast 2: All U Can Eat (2002)            ,"5.9 based on 1,152 user ratings",2003-07-29,Herschell Gordon Lewis,"Trey Bosworth,Lavelle Higgins,Mark McLachlan",NA,31 user,41 critic,NA,"graphic-violence,thong,torture,sadism,violence","Comedy,Horror",Rated R for violence/gore and sexual content,USA,English,NA,NA,NA,92,Color,1.85:1
Bridget (2002)            ,6.0 based on 244 user ratings,2002-04-30,NA,NA,NA,3 user,7 critic,NA,NA,Drama,NA,"France,Japan,USA",English,NA,NA,NA,NA,Color,1.85:1
"Slap Her, She's French! (2002)            ","5.1 based on 4,828 user ratings",2002-02-07,NA,NA,44,44 user,39 critic,NA,"french,cheerleader,exchange-student,high-school,texas","Comedy,Romance","Rated PG-13 for sex-related humor, drug content and language","Germany,UK,USA","English,French,Spanish,Italian",10000000,482575(Germany),NA,92,Color,1.85:1
Swimfan (2002)            ,"5.0 based on 16,287 user ratings",2002-09-06,John Polson,"Jesse Bradford,Erika Christensen,Shiri Appleby",29,217 user,86 critic,NA,"high-school,swimming,hospital,new-jersey,stanford-university","Drama,Thriller","Rated PG-13 for mature thematic elements, sexual content, disturbing images and language",USA,English,8500000,11326601(USA),28563926,85,Color,2.35:1
American Psycho II: All American Girl (2002)            ,"3.9 based on 12,182 user ratings",2002-06-10,NA,NA,NA,222 user,56 critic,NA,"fbi,murder,girl,professor,psychopath","Horror,Thriller",Rated R for violence and language,USA,English,10000000,NA,NA,88,Color,1.85:1
Eight Crazy Nights (2002)            ,"5.4 based on 18,105 user ratings",2002-11-27,Seth Kearsley,"Adam Sandler,Rob Schneider,Jackie Sandler",23,155 user,64 critic,NA,"basketball,criminal,twin,mall,adult-animation","Animation,Comedy,Musical","Rated PG-13 for frequent crude and sexual humor, drinking and brief drug references",USA,English,34000000,9434175(USA),23443124,76,Color,1.85:1
Survival Island (2002)            ,"2.4 based on 3,437 user ratings",2002-06-14,NA,NA,NA,96 user,22 critic,NA,"pinata,island,demon,two-word-title,blood","Horror,Thriller","Rated R for strong violence/gore, language, some sexual content and drug use",USA,English,NA,NA,NA,NA,Color,1.85:1
Unconditional Love (2002)            ,"6.9 based on 3,070 user ratings",2002-08-23,P.J. Hogan,"Kathy Bates,Rupert Everett,Meredith Eaton",NA,74 user,10 critic,NA,"singer,travel,funeral,watching-television,lawn-mowing","Comedy,Drama,Musical,Romance,Thriller","Rated PG-13 for thematic elements, sexual content, brief strong language and some violence",USA,English,NA,NA,NA,124,Color,2.35:1
Winnie the Pooh: A Very Merry Pooh Year (2002)            ,"6.8 based on 1,027 user ratings",2002-11-12,NA,NA,NA,3 user,9 critic,NA,"christmas,tiger,rabbit,kangaroo,friendship","Animation,Family",NA,USA,English,NA,NA,NA,65,Color,1.33:1
They (2002)            ,"4.8 based on 10,876 user ratings",2002-11-27,NA,NA,31,271 user,81 critic,NA,"friend,nightmare,suicide,darkness,kiss","Horror,Mystery,Thriller","Rated PG-13 for terror/violence, sexual content and language","USA,Canada",English,17000000,£225867(UK),12693621,89,Color,2.35:1
Evelyn (2002)            ,"7.1 based on 5,393 user ratings",2002-12-25,NA,NA,55,66 user,63 critic,NA,"children,court,judge,irish,orphanage",Drama,Rated PG for thematic material and language,"Germany,Ireland,USA,UK,Netherlands",English,10000000,65344(USA),1368343,94,Color,2.35:1
Tarzan & Jane (2002)            ,"5.3 based on 3,708 user ratings",2002-07-23,NA,NA,NA,18 user,8 critic,NA,"tarzan,lava,volcano,villain-arrested,1910s","Animation,Family",NA,USA,English,NA,NA,NA,75,Color,NA
Deuces Wild (2002)            ,"5.6 based on 6,194 user ratings",2002-05-03,NA,NA,16,92 user,38 critic,NA,"gang,new-york-city,drug-overdose,gang-war,1950s","Action,Crime,Drama","Rated R for strong violence, language, some drug content and brief sexuality","USA,Germany",English,10000000,2704682(USA),6044618,96,Color,2.35:1
The Truth About Charlie (2002)            ,"4.8 based on 8,600 user ratings",2002-10-25,Jonathan Demme,"Mark Wahlberg,Thandie Newton,Tim Robbins",55,150 user,84 critic,NA,"divorce,shower,policewoman,flashback,dance","Mystery,Thriller",Rated PG-13 for some violence and sexual content/nudity,"Germany,USA","English,French,Arabic",NA,2270290(USA),5293525,104,Color,2.35:1
The Legend of Leigh Bowery (2002)            ,7.4 based on 170 user ratings,2002-05-15,NA,NA,65,7 user,9 critic,NA,"fashion,performance-artist,performance-art,gay-interest",Documentary,NA,"USA,France,UK,Denmark",English,NA,6038(USA),10445,83,Color,1.78:1
Acting A.I.: A Portrait of David (2002)            ,5.8 based on 99 user ratings,2002-03-05,Laurent Bouzereau,"Haley Joel Osment,Stanley Kubrick,Jude Law",NA,2 user,NA,NA,"acronym-in-title,robot,making-of,interview,filmmaking",Short,NA,USA,English,NA,NA,NA,9,Color,1.33:1
Half Past Dead (2002)            ,"4.6 based on 12,247 user ratings",2002-11-15,Don Michael Paul,"Morris Chestnut,Steven Seagal,Matt Battaglia",23,132 user,58 critic,NA,"gold,prison,fbi,undercover,alcatraz","Action,Crime,Thriller","Rated PG-13 for pervasive action violence, language and some sexual content","Germany,USA",English,13000000,7820536(USA),15361537,98,Color,1.85:1
Sorority Boys (2002)            ,"5.4 based on 11,990 user ratings",2002-03-22,Wallace Wolodarsky,"Barry Watson,Harland Williams,Michael Rosenbaum",25,105 user,53 critic,NA,"drag,cruise,sorority,college,female-armpit-hair",Comedy,"Rated R for crude sexual content, nudity, strong language and some drug use",USA,English,12000000,4127903(USA),10198766,93,Color,1.85:1
Auto Focus (2002)            ,"6.6 based on 11,379 user ratings",2002-11-01,Paul Schrader,"Greg Kinnear,Willem Dafoe,Maria Bello",66,147 user,97 critic,NA,"friendship,video,radio,sex-addict,photography","Biography,Crime,Drama","Rated R for strong sexuality, nudity, language, some drug use and violence",USA,English,7000000,123761(USA),2062066,105,Color,1.85:1
Taj Mahal: Live at Ronnie Scott's 1988 (2002)            ,NA,2002-10-22,Stephen Cleary,"Wayne Henderson,Taj Mahal",NA,NA,NA,NA,"live-concert,blues,concert-film","Documentary,Music",NA,USA,English,NA,NA,NA,NA,Color,1.33:1
Eye See You (2002)            ,"5.3 based on 19,682 user ratings",2002-01-17,Jim Gillespie,"Sylvester Stallone,Charles S. Dutton,Polly Walker",NA,142 user,66 critic,NA,"peep-hole,hanged-woman,eye-gouging,drill-in-the-eye,murder","Crime,Horror,Mystery,Thriller",Rated R for strong violence/gore and language,"USA,Germany",English,55000000,NA,NA,96,Color,2.35:1
Devil's Playground (2002)            ,"7.1 based on 2,285 user ratings",2002-01-11,NA,NA,NA,23 user,14 critic,NA,"amish,bonfire,rebellion,wild-party,telephone-call",Documentary,NA,USA,"English,German",NA,NA,NA,77,Color,NA
The Good War (2002)            ,6.2 based on 167 user ratings,2004-11-30,NA,NA,NA,2 user,1 critic,NA,"world-war-two,tolerance,fascism,1940s","Drama,History,War","Rated R for language, some violence and brief sexuality","USA,Italy",English,2200000,NA,NA,96,Color,NA
Ballistic: Ecks vs. Sever (2002)            ,"3.6 based on 16,752 user ratings",2002-09-20,Wych Kaosayananda,"Antonio Banderas,Lucy Liu,Talisa Soto",19,277 user,92 critic,NA,"fbi,combat,camera-shot-from-inside-human-body,blood-splatter,die-hard-scenario","Action,Crime,Sci-Fi,Thriller",Rated R for strong violence,"USA,Germany",English,70000000,7010474(USA),14294842,91,Color,2.35:1
The Last Year (2002)            ,4.6 based on 256 user ratings,2002-07-12,NA,NA,NA,23 user,NA,NA,"bible-college,crisis-of-faith,hypocrite,bmw,suspension",Drama,NA,USA,English,NA,NA,NA,107,Color,NA
Pumpkin (2002)            ,"6.3 based on 7,509 user ratings",2004-03-12,NA,NA,46,178 user,51 critic,NA,"pumpkin,sorority,love,charity,athlete","Comedy,Drama,Romance,Sport",Rated R for language and a scene of sexuality,USA,English,NA,30514(USA),305690,113,Color,1.85:1
The Hunchback of Notre Dame II (2002)            ,"4.8 based on 4,060 user ratings",2002-03-19,NA,NA,NA,43 user,13 critic,NA,"bell,magician,cathedral,circus,no-opening-credits","Animation,Adventure,Family",NA,USA,English,NA,NA,NA,68,Color,1.66:1
Air Bud: Seventh Inning Fetch (2002)            ,"4.4 based on 1,433 user ratings",2002-06-18,Robert Vince,"Jeffrey Ballard,Jay Brazeau,Jason Bryden",NA,15 user,2 critic,NA,"dog,dog-movie,baseball-game,tryout,dognapping","Comedy,Drama,Family,Sport",NA,"Canada,USA",English,NA,NA,NA,93,Color,NA
180°: Christopher Nolan Interviews Al Pacino (2002)            ,7.7 based on 66 user ratings,2002-10-15,Richard Ingber,"Christopher Nolan,Al Pacino",NA,NA,1 critic,NA,character-name-in-title,"Documentary,Short",NA,USA,English,NA,NA,NA,NA,Color,1.33:1
City of Ghosts (2002)            ,"6.0 based on 4,384 user ratings",2003-03-27,NA,NA,57,67 user,38 critic,NA,"nightclub,male-bonding,loss-of-friend,buddhist-temple,bag-over-head","Crime,Drama,Thriller",Rated R for language and some violence,USA,"English,French,Khmer,Russian",17500000,30547(USA),325491,116,Color,1.85:1
Like a Brother (2002)            ,6.2 based on 76 user ratings,2002-06-23,Alexandra T. Steele,"Damien Midkiff,Ryan Honey,Lane Anderson",NA,NA,1 critic,NA,"labor-day,gay,neighbor,high-school,fishing","Short,Drama",NA,USA,English,NA,NA,NA,12,Color,NA
The Wild Thornberrys Movie (2002)            ,"5.2 based on 12,203 user ratings",2002-12-20,"Cathy Malkasian,Jeff McGrath","Tim Curry,Rupert Everett,Flea",69,33 user,38 critic,NA,"safari,shaman,chimpanzee,africa,elephant","Adventure,Animation,Family,Comedy,Fantasy",Rated PG for some adventure peril,USA,English,25000000,6013847(USA),39880476,85,Color,2.35:1
Empire (2002)            ,"6.0 based on 6,512 user ratings",2002-12-06,Franc. Reyes,"John Leguizamo,Peter Sarsgaard,Denise Richards",38,66 user,54 critic,NA,"money,drug-dealer,friend,investment-banker,revenge","Crime,Drama,Thriller","Rated R for strong violence, pervasive language, drug content and some sexuality",USA,"English,Spanish",3500000,6281415(USA),17504595,90,Color,2.35:1
Frida (2002)            ,"7.4 based on 61,525 user ratings",2002-11-22,Julie Taymor,"Salma Hayek,Alfred Molina,Geoffrey Rush",61,271 user,128 critic,2,"bisexual,revolutionary,pain,marriage,art","Biography,Drama,Romance",Rated R for sexuality/nudity and language,"USA,Canada,Mexico","English,French,Russian",12000000,205996(USA),25776062,123, Black and White,1.85:1
