name,ratingValue,date,director,stars,metaScore,review_users,review_critcs,popularity,keywords,genres,contentRating,country,language,budget,opening_week,gross,runtime,color,asp
The Amateurs (2005)            ,"6.3 based on 5,469 user ratings",2006-04-28,Michael Traeger,"Jeff Bridges,Ted Danson,Joe Pantoliano",45,50 user,33 critic,NA,"small-town,loser,sex,wealth,friend",Comedy,Rated R for sexual content and language,"USA,Germany",English,NA,10149(USA),15090,96,Color,1.85:1
The Big White (2005)            ,"6.5 based on 12,366 user ratings",2005-12-03,Mark Mylod,"Robin Williams,Giovanni Ribisi,Holly Hunter",31,55 user,61 critic,NA,"travel-agent,alaska,insurance,dead-body,insurance-investigator","Comedy,Crime,Drama",Rated R for language including sexual references and some violence,"Germany,Canada,New Zealand,USA",English,18000000,NA,NA,100,Color,1.85:1
Fever Pitch (2005)            ,"6.2 based on 36,174 user ratings",2005-04-08,"Bobby Farrelly,Peter Farrelly","Drew Barrymore,Jimmy Fallon,Jason Spevack",56,207 user,124 critic,2,"boston-red-sox,baltimore-orioles,world-series,ups,promotion","Comedy,Drama,Romance,Sport","Rated PG-13 for crude and sexual humor, and some sensuality","USA,Germany",English,30000000,12400125(USA),42071069,104,Color,2.35:1
Bewitched (2005)            ,"4.8 based on 58,674 user ratings",2005-06-24,Nora Ephron,"Nicole Kidman,Will Ferrell,Shirley MacLaine",34,489 user,167 critic,4,"witch,actor,actress,spell,hollywood","Comedy,Fantasy,Romance","Rated PG-13 for some language, including sex and drug references, and partial nudity",USA,"English,Spanish",85000000,20131130(USA),62252415,102,Color,1.85:1
Kingdom of Heaven (2005)            ,"7.2 based on 217,002 user ratings",2005-05-06,Ridley Scott,"Orlando Bloom,Eva Green,Liam Neeson",63,941 user,239 critic,893,"crusader,12th-century,jerusalem,medieval-times,knight","Action,Adventure,Drama,History,War",Rated R for strong violence and epic warfare,"USA,UK,Spain,Germany,Morocco","English,Arabic,Latin,Italian",130000000,£2530445(UK),47396698,144,Color,2.35:1
Sky High (2005)            ,"6.2 based on 61,212 user ratings",2005-07-29,Mike Mitchell,"Kurt Russell,Kelly Preston,Michael Angarano",62,217 user,127 critic,1,"coming-of-age,superpower,sidekick,friend,high-school","Adventure,Comedy,Family,Sci-Fi",Rated PG for action violence and some mild language,USA,"English,Cantonese",35000000,14631784(USA),63939454,100,Color,2.35:1
Ice Princess (2005)            ,"6.0 based on 19,680 user ratings",2005-03-18,Tim Fywell,"Michelle Trachtenberg,Kim Cattrall,Trevor Blumas",55,81 user,67 critic,NA,"physics,harvard,coach,zamboni,championship","Comedy,Drama,Family,Sport",NA,"USA,Canada",English,NA,6807471(USA),24381334,98,Color,1.85:1
The Family Stone (2005)            ,"6.3 based on 49,041 user ratings",2005-12-16,Thomas Bezucha,"Dermot Mulroney,Sarah Jessica Parker,Claire Danes",56,474 user,142 critic,4,"christmas,secret,tension,ring,cruelty","Comedy,Drama,Romance","Rated PG-13 for some sexual content including dialogue, and drug references",USA,"English,American Sign Language",17000000,£247515(UK),6061759,103,Color,1.85:1
Elektra (2005)            ,"4.8 based on 71,075 user ratings",2005-01-14,Rob Bowman,"Jennifer Garner,Goran Visnjic,Will Yun Lee",34,379 user,196 critic,2,"assassin,battle,heroine,martial-arts,spin-off","Action,Crime,Fantasy,Thriller",Rated PG-13 for action violence,"Canada,USA","English,Japanese",43000000,14792335(USA),24407944,97,Color,2.35:1
Doom (2005)            ,"5.2 based on 88,030 user ratings",2005-10-21,Andrzej Bartkowiak,"Karl Urban,Rosamund Pike,Dwayne Johnson",34,813 user,237 critic,2,"extra-chromosome,teleportation,commando-unit,first-person-shooter,special-forces","Action,Adventure,Horror,Sci-Fi",Rated R for strong violence/gore and language,"UK,Czech Republic,Germany,USA","English,Japanese",60000000,15488870(USA),28031250,105,Color,2.35:1
Hostage (2005)            ,"6.6 based on 93,697 user ratings",2005-03-11,Florent-Emilio Siri,"Bruce Willis,Kevin Pollak,Serena Scott Thomas",44,288 user,152 critic,3,"hostage,police,hostage-negotiator,california,organized-crime","Action,Crime,Drama,Mystery,Thriller","Rated R for strong graphic violence, language and some drug use","USA,Germany",English,52000000,£807171(UK),34636443,113,Color,2.35:1
Just Friends (2005)            ,"6.2 based on 82,056 user ratings",2005-11-23,Roger Kumble,"Ryan Reynolds,Amy Smart,Anna Faris",47,199 user,113 critic,1,"friend,school,high-school,love,best-friend","Comedy,Romance",Rated PG-13 for sexual content including some dialogue,"Germany,USA,Canada",English,NA,9191331(USA),32596916,96,Color,1.85:1
Shopgirl (2005)            ,"6.4 based on 21,210 user ratings",2005-11-04,NA,NA,62,267 user,124 critic,NA,"slacker,depression,photography,artist,gloves","Drama,Romance",Rated R for some sexual content and brief language,USA,"English,Japanese",NA,229685(USA),10281585,106,Color,2.35:1
Unleashed (2005)            ,"7.0 based on 85,106 user ratings",2005-05-13,Louis Leterrier,"Jet Li,Bob Hoskins,Morgan Freeman",58,303 user,177 critic,3,"dog,fight,collar,fighting,piano","Action,Crime,Drama,Thriller","Rated R for strong violent content, language and some sexuality/nudity","France,USA,UK",English,45000000,1924204(France),24520892,103,Color,2.35:1
The Notorious Bettie Page (2005)            ,"6.6 based on 8,961 user ratings",2006-05-05,Mary Harron,"Gretchen Mol,Lili Taylor,Chris Bauer",64,100 user,113 critic,NA,"bondage,1950s,senate,pin-up,investigation","Biography,Drama","Rated R for nudity, sexual content and some language",USA,English,NA,143131(USA),1410778,100, Black and White,1.85:1
Classic Albums: Nirvana - Nevermind (2005)            ,7.9 based on 485 user ratings,2005-04-27,NA,NA,NA,1 user,NA,NA,NA,"Documentary,Music",NA,USA,NA,NA,NA,NA,74,Color,NA
Tarzan II (2005)            ,"5.6 based on 5,561 user ratings",2005-06-14,Brian Smith,"Harrison Chad,George Carlin,Brad Garrett",NA,10 user,17 critic,NA,"self-discovery,jungle,gorilla,inbetwequel,turn-of-the-century","Animation,Adventure,Comedy,Family",NA,USA,English,NA,NA,NA,72,Color,1.78:1
Herbie Fully Loaded (2005)            ,"4.7 based on 36,370 user ratings",2005-06-22,Angela Robinson,"Lindsay Lohan,Michael Keaton,Cheryl Hines",47,168 user,117 critic,4,"automobile-racing,car,nascar,street-racing,mechanic","Adventure,Comedy,Family,Fantasy,Romance,Sport",NA,USA,English,50000000,12709221(USA),66002004,101,Color,1.85:1
Fuck (2005)            ,"7.1 based on 4,003 user ratings",2007-11-10,Steve Anderson,"Drew Carey,Billy Connolly,Bill Maher",58,32 user,41 critic,NA,"word,free-speech,f-word,interview,comedian",Documentary,NA,USA,English,NA,5299(USA),19791,93,Color,1.78:1
The Lost City (2005)            ,"6.7 based on 8,365 user ratings",2006-05-26,Andy Garcia,"Andy Garcia,Inés Sastre,Bill Murray",47,165 user,52 critic,NA,"havana-cuba,fidel-castro,cuba,1950s,cuban-flag","Drama,Romance",Rated R for violence,USA,"English,Spanish",9600000,191560(USA),2483955,144,Color,1.85:1
Boogeyman (2005)            ,"4.1 based on 25,931 user ratings",2005-02-04,Stephen Kay,"Barry Watson,Emily Deschanel,Lucy Lawless",32,389 user,140 critic,NA,"childhood,fear,boogeyman,hometown,uncle","Drama,Horror,Mystery,Thriller","Rated PG-13 for intense sequences of horror and terror/violence, and some partial nudity","USA,New Zealand,Germany",English,20000000,19020655(USA),46363118,89,Color,1.85:1
Monster-in-Law (2005)            ,"5.5 based on 43,259 user ratings",2005-05-13,Robert Luketic,"Jennifer Lopez,Michael Vartan,Jane Fonda",31,227 user,132 critic,2,"scheme,breakdown,mother-in-law,wedding,fight","Comedy,Romance",Rated PG-13 for sex references and language,"Germany,USA",English,60000000,£1312679(UK),82931301,101,Color,2.35:1
Dark Water (2005)            ,"5.5 based on 44,893 user ratings",2005-07-08,Walter Salles,"Jennifer Connelly,Ariel Gade,John C. Reilly",52,411 user,196 critic,NA,"apartment,water,school,hello-kitty,teacher","Drama,Horror,Thriller","Rated PG-13 for mature thematic material, frightening sequences, disturbing images and brief language",USA,English,30000000,9939251(USA),25472967,105,Color,2.35:1
Taxi (2004)            ,"4.4 based on 32,854 user ratings",2004-10-06,Tim Story,"Queen Latifah,Jimmy Fallon,Gisele Bündchen",27,180 user,82 critic,3,"brazilian,undercover,driving,bank-robbery,new-york-city","Action,Comedy,Crime,Thriller","Rated PG-13 for language, sensuality and brief violence","USA,France","English,Portuguese,Spanish",25000000,12029832(USA),36609966,97,Color,2.35:1
Drawing Restraint 9 (2005)            ,"6.6 based on 1,235 user ratings",2006-03-29,Matthew Barney,"Matthew Barney,Björk,Shigeru Akahori",61,30 user,48 critic,NA,"male-nudity,male-frontal-nudity,surrealism,digit-in-title,whaling",Fantasy,NA,"USA,Japan","English,Japanese,Icelandic",NA,18011(USA),225041,135,Color,1.85:1
Forty Shades of Blue (2005)            ,"6.0 based on 1,131 user ratings",2005-12-07,Ira Sachs,"Dina Korzun,Rip Torn,Darren E. Burrows",74,26 user,39 critic,NA,"russian,previous-marriage,music-producer,rock-%27n%27-roll,love","Drama,Music,Romance",Rated R for sexuality and language,USA,English,1500000,NA,NA,NA,Color,1.85:1
Mystery of the Nile (2005)            ,6.8 based on 275 user ratings,2006-04-05,NA,NA,NA,7 user,9 critic,NA,imax,Documentary,NA,USA,English,NA,NA,NA,48,Color,1.44:1
Band Camp (2005)            ,"5.0 based on 54,401 user ratings",2005-12-26,Steve Rash,"Eugene Levy,Tad Hilgenbrink,Arielle Kebbel",NA,145 user,42 critic,NA,"band,camp,band-camp,high-school,closet",Comedy,"Rated R for sexual content/nudity, crude humor and language",USA,English,7000000,NA,NA,94,Color,1.78:1
Pervert! (2005)            ,"4.7 based on 2,048 user ratings",2005-02-12,NA,NA,NA,24 user,48 critic,NA,"female-frontal-nudity,breasts,scantily-clad-female,cleavage,female-full-frontal-nudity","Comedy,Horror",NA,USA,English,NA,NA,NA,NA,Color,1.85:1
Miss Congeniality 2: Armed and Fabulous (2005)            ,"5.0 based on 51,135 user ratings",2005-03-24,John Pasquin,"Sandra Bullock,Regina King,William Shatner",34,156 user,111 critic,4,"female-protagonist,fbi,bodyguard,undercover,fbi-agent","Action,Comedy,Crime",Rated PG-13 for sex-related humor,USA,English,45000000,£1302070(UK),48472213,115,Color,2.35:1
Cheaper by the Dozen 2 (2005)            ,"5.4 based on 42,632 user ratings",2005-12-21,Adam Shankman,"Steve Martin,Bonnie Hunt,Hilary Duff",34,128 user,77 critic,2,"vacation,rival,competition,children,second-part","Adventure,Comedy,Family",Rated PG for some crude humor and mild language,"USA,Canada",English,60000000,713985(Spain),82569532,94,Color,2.35:1
Finding Neverland (2004)            ,"7.8 based on 174,400 user ratings",2004-12-17,Marc Forster,"Johnny Depp,Kate Winslet,Julie Christie",67,632 user,226 critic,2,"stage-play,reference-to-peter-pan,boy,inspiration,widow","Biography,Drama,Family",Rated PG for mild thematic elements and brief language,"USA,UK",English,25000000,£776124(UK),51676606,106,Color,2.35:1
First Descent (2005)            ,"7.2 based on 1,002 user ratings",2005-12-02,"Kemp Curly,Kevin Harrison","Shawn Farmer,Terje Håkonsen,Nick Perata",51,19 user,31 critic,NA,"mountain,alaska,two-word-title,snowboard,snowboarding","Documentary,Sport",Rated PG-13 for brief strong language and a momentary drug reference,USA,English,NA,438615(USA),739690,110,Color,2.35:1
The Quiet (2005)            ,"6.4 based on 13,464 user ratings",2006-08-25,Jamie Babbit,"Camilla Belle,Elisha Cuthbert,Edie Falco",29,90 user,65 critic,NA,"secret,death,godparent,deaf,dysfunctional-family","Drama,Thriller","Rated R for strong and disturbing sexual content, a scene of violence, language, drug content and brief nudity",USA,"English,American Sign Language",900000,27546(USA),381186,96,Color,2.35:1
End of the Spear (2005)            ,"6.9 based on 4,356 user ratings",2006-01-20,Jim Hanon,"Louie Leonardo,Chad Allen,Jack Guzman",45,148 user,47 critic,NA,"tribe,spear,missionary,speared-to-death,death","Adventure,Drama",Rated PG-13 for intense sequences of violence,USA,"English,Spanish",10000000,4281388(USA),11703287,108,Color,2.35:1
Four Eyed Monsters (2005)            ,"6.4 based on 1,089 user ratings",2005-01-23,NA,NA,72,17 user,14 critic,NA,"dating,artist,technology,disease,waitress","Comedy,Drama,Fantasy,Romance",NA,USA,English,NA,NA,NA,NA,Color,NA
Palindromes (2004)            ,"6.8 based on 10,662 user ratings",2005-01-21,Todd Solondz,"Jennifer Jason Leigh,Ellen Barkin,Stephen Adly Guirgis",53,112 user,111 critic,NA,"suburb,kansas,new-jersey,vomiting,misanthrope","Comedy,Drama",NA,USA,"English,Hebrew",NA,57251(USA),553368,100,Color,1.85:1
Dig! (2004)            ,"7.8 based on 5,154 user ratings",2005-04-13,Ondi Timoner,"Anton Newcombe,Courtney Taylor-Taylor,Joel Gion",76,31 user,61 critic,NA,"rock-band,music-industry","Documentary,Music",Rated R for language and drug use,USA,English,NA,20437(USA),127067,107,Color,1.33:1
The Moon and the Son: An Imagined Conversation (2005)            ,6.9 based on 487 user ratings,2005-01-05,NA,NA,NA,12 user,4 critic,NA,"italian-immigrant,colon-in-title,italian-american,hotel-business,father-son-relationship","Animation,Short,Biography",NA,USA,English,NA,NA,NA,28,Color,NA
"Yours, Mine & Ours (2005)            ","5.4 based on 21,801 user ratings",2005-11-23,Raja Gosnell,"Dennis Quaid,Rene Russo,Jerry O'Connell",38,107 user,74 critic,2,"blended-family,family-relationships,stepfamily,large-family,marriage","Comedy,Family,Fantasy,Romance",Rated PG for some mild crude humor,USA,English,45000000,17461108(USA),53359917,88,Color,2.35:1
8MM 2 (2005)            ,"4.6 based on 3,694 user ratings",2005-11-22,J.S. Cardone,"Johnathon Schaech,Lori Heuring,Bruce Davison",NA,35 user,15 critic,NA,"budapest,threesome,diplomat,embassy,red-light-district","Drama,Mystery,Thriller","Rated R for strong sexual content, nudity, language and drug use","USA,Hungary","English,Hungarian",NA,NA,NA,106,Color,1.85:1
2001 Maniacs (2005)            ,"5.4 based on 10,353 user ratings",2006-07-13,Tim Sullivan,"Robert Englund,Lin Shaye,Giuseppe Andrews",NA,113 user,99 critic,NA,"pubic-hair,male-pubic-hair,blood-splatter,cannibalism,spring-break","Comedy,Horror","Rated R for strong horror violence and gruesome images, sexuality/nudity and language",USA,English,3000000,NA,NA,87,Color,1.85:1
Earthlings (2005)            ,"8.7 based on 12,607 user ratings",2005-09-24,NA,NA,NA,85 user,11 critic,NA,"hidden-camera,killing-a-dog,laboratory,monkey,dog",Documentary,NA,USA,English,NA,NA,NA,NA, Black and White,4x1.33:1
Bad News Bears (2005)            ,"5.8 based on 17,502 user ratings",2005-07-22,Richard Linklater,"Billy Bob Thornton,Greg Kinnear,Marcia Gay Harden",65,116 user,109 critic,NA,"team,coach,baseball,alcoholic,little-league","Comedy,Sport","Rated PG-13 for rude behavior, language throughout, some sexuality and thematic elements",USA,"English,Spanish",30000000,11382472(USA),32865161,113,Color,1.85:1
Stuart Little 3: Call of the Wild (2005)            ,"4.3 based on 2,429 user ratings",2006-02-21,Audu Paden,"Charles Adler,Wayne Brady,Geena Davis",NA,14 user,9 critic,NA,"beast,lake,little-family,stuart-little,anthropomorphic-mouse","Animation,Comedy,Family,Fantasy",NA,USA,English,NA,NA,NA,NA,Color,NA
Son of the Mask (2005)            ,"2.2 based on 40,666 user ratings",2005-02-18,Lawrence Guterman,"Jamie Kennedy,Traylor Howard,Alan Cumming",20,239 user,78 critic,3,"mask,baby,cartoonist,dog,cartoon-on-tv","Comedy,Family,Fantasy","Rated PG for action, crude and suggestive humor and language","USA,Germany",English,84000000,£725524(UK),17010646,94,Color,1.85:1
Tom and Jerry Blast Off to Mars! (2005)            ,5.9 based on 853 user ratings,2005-01-18,NA,NA,NA,5 user,2 critic,NA,"spaceship,outer-space,planet-in-title,cartoon-mouse,astronaut","Animation,Comedy,Family,Sci-Fi",NA,USA,English,NA,NA,NA,74,Color,1.78:1
Cursed (2005)            ,"5.0 based on 26,100 user ratings",2005-02-25,Wes Craven,"Christina Ricci,Jesse Eisenberg,Portia de Rossi",31,325 user,158 critic,4,"creature,werewolf,rescue,party,death","Comedy,Horror","Rated PG-13 for horror violence/terror, some sexual references, nudity, language and a brief drug reference","USA,Germany",English,35000000,9633085(USA),19294901,97,Color,2.35:1
Postmortem (2005)            ,5.2 based on 270 user ratings,2005-06-07,NA,NA,NA,2 user,2 critic,NA,"break-up,meeting,sexual-attraction,boyfriend-boyfriend-relationship,cappuccino","Short,Drama",NA,USA,English,16000,NA,NA,16,Color,1.78:1
Trust the Man (2005)            ,"5.7 based on 7,830 user ratings",2006-09-01,Bart Freundlich,"David Duchovny,Julianne Moore,Billy Crudup",43,63 user,100 critic,NA,"actress,watching-pornography,lesbianism,manhattan-new-york-city,urination","Comedy,Drama,Romance",Rated R for language and sexual content,USA,English,9000000,180271(USA),1530535,103,Color,2.35:1
Racing Stripes (2005)            ,"5.2 based on 12,550 user ratings",2005-01-14,Frederik Du Chau,"Frankie Muniz,David Spade,Snoop Dogg",43,86 user,73 critic,NA,"horse,farm,zebra,racehorse,kentucky","Adventure,Comedy,Drama,Family,Sport",Rated PG for mild crude humor and some language,USA,English,NA,1109002(Australia),49186871,102,Color,1.85:1
Deuce Bigalow: European Gigolo (2005)            ,"4.6 based on 41,178 user ratings",2005-08-12,NA,NA,23,166 user,98 critic,4,"gigolo,dolphin,serial-killer,pimp,villain-arrested",Comedy,"Rated R for pervasive strong crude and sexual humor, language, nudity and drug content",USA,"English,Dutch",22000000,9626287(USA),22264487,83,Color,1.85:1
Rize (2005)            ,"7.1 based on 2,876 user ratings",2005-06-24,David LaChapelle,"Tommy the Clown,Larry Berry,Dragon",74,46 user,49 critic,NA,"dance,south-central-los-angeles,gang,clowning,clown","Documentary,Music","Rated PG-13 for suggestive content, drug references, language and brief nudity","USA,UK",English,NA,1574787(USA),3278611,86,Color,1.33:1
A Sound of Thunder (2005)            ,"4.2 based on 16,442 user ratings",2005-09-02,Peter Hyams,"Edward Burns,Ben Kingsley,Catherine McCormack",24,301 user,113 critic,NA,"time-travel,butterfly,time,hunter,wave","Action,Adventure,Horror,Sci-Fi,Thriller","Rated PG-13 for sci-fi violence, partial nudity and language","UK,USA,Germany,Czech Republic","English,Mandarin",52000000,1190791(USA),1891821,102,Color,2.35:1
Down to the Bone (2004)            ,"6.7 based on 1,775 user ratings",2005-03-18,NA,NA,76,28 user,26 critic,NA,"upstate-new-york,nurse,friend,check,cocaine",Drama,"Rated R for pervasive drug content, language and some sexuality",USA,English,NA,7352(USA),7352,104,Color,1.85:1
Leonard Cohen: I'm Your Man (2005)            ,"6.9 based on 1,768 user ratings",2006-07-28,Lian Lunson,"Leonard Cohen,Bono,Rufus Wainwright",68,38 user,59 critic,NA,"poet,leonard-cohen,songwriter,rock-star,rock-music","Documentary,Biography,Music",Rated PG-13 for some sex-related material,USA,English,NA,17130(USA),1036050,98,Color,NA
The Ice Harvest (2005)            ,"6.3 based on 20,828 user ratings",2005-11-23,Harold Ramis,"John Cusack,Billy Bob Thornton,Connie Nielsen",62,160 user,118 critic,NA,"christmas,christmas-eve,strip-club,ice,money","Comedy,Crime,Drama,Thriller","Rated R for violence, language and sexuality/nudity",USA,English,16000000,3740799(USA),8819059,NA,Color,1.85:1
The Batman vs. Dracula (2005)            ,"6.7 based on 5,709 user ratings",2005-10-18,NA,NA,NA,31 user,18 critic,NA,"dracula,vampire,dc-comics,monster,masked-superhero","Animation,Action,Horror,Thriller",NA,USA,English,NA,NA,NA,83,Color,NA
Adam & Steve (2005)            ,"6.0 based on 2,698 user ratings",2007-05-17,Craig Chester,"Craig Chester,Malcolm Gets,Parker Posey",48,45 user,32 critic,NA,"gay,gay-club,man-dancing-with-man,gay-lead-character,gay-interest","Comedy,Drama,Music,Romance","Rated R for sexual content, language, drug use and some crude humor",USA,English,NA,66429(USA),309384,99,Color,NA
Hate Crime (2005)            ,"6.4 based on 1,074 user ratings",2005-01-14,NA,NA,41,42 user,15 critic,NA,"justice,suspect,dog,preacher,neighbor","Crime,Drama,Mystery,Thriller","Rated R for some violence, language and sexual content",USA,English,500000,3303(USA),40758,NA,Color,1.85:1
The Ring Two (2005)            ,"5.4 based on 70,978 user ratings",2005-03-18,Hideo Nakata,"Naomi Watts,David Dorfman,Sissy Spacek",44,560 user,196 critic,3,"videotape,second-part,writer,cartoon-on-tv,foreign-language-adaptation","Horror,Mystery","Rated PG-13 for violence/terror, disturbing images, thematic elements and some language",USA,English,NA,244157(Norway),75888270,110,Color,1.85:1
Kronk's New Groove (2005)            ,"5.9 based on 6,874 user ratings",2005-12-13,"Saul Blinkoff,Elliot M. Bour","Patrick Warburton,Tracey Ullman,Eartha Kitt",NA,28 user,31 critic,NA,"swimming,tent,camp-counselor,summer-camp,emperor","Animation,Comedy,Family,Musical,Romance",NA,USA,English,NA,NA,NA,72,Color,1.78:1/(highdefinition)
In the Rough (2004)            ,6.9 based on 312 user ratings,2004-09-30,NA,NA,NA,2 user,NA,NA,"caveman,hunting,bear,prehistoric-times,jungle","Animation,Short,Comedy",NA,USA,None,NA,NA,NA,5,Color,1.85:1
Guess Who (2005)            ,"5.9 based on 33,847 user ratings",2005-03-25,Kevin Rodney Sullivan,"Ashton Kutcher,Bernie Mac,Zoe Saldana",49,160 user,104 critic,4,"engagement,argument,undressing,love,family-relationships","Comedy,Romance",Rated PG-13 for sex-related humor,USA,English,35000000,20671446(USA),67962333,105,Color,1.85:1
Shadowboxer (2005)            ,"5.6 based on 5,997 user ratings",2006-07-14,Lee Daniels,"Cuba Gooding Jr.,Helen Mirren,Vanessa Ferlito",33,75 user,49 critic,NA,"pubic-hair,male-pubic-hair,gangster,cancer,baby","Action,Crime,Drama,Thriller","Rated R for strong graphic violence and sexuality, nudity, language and some drug use",USA,English,NA,103238(USA),370627,93,Color,2.35:1
I'm Going to Tell You a Secret (2005)            ,"8.0 based on 1,570 user ratings",2005-10-21,NA,NA,NA,18 user,NA,NA,"female-protagonist,seven-word-title,voice-over-narration,singing,singer","Documentary,Music",NA,USA,English,NA,NA,NA,128,NA,NA
An American Haunting (2005)            ,"5.0 based on 22,178 user ratings",2006-05-05,Courtney Solomon,"Donald Sutherland,Sissy Spacek,Rachel Hurd-Wood",38,747 user,125 critic,NA,"flashback,voice-over-letter,year-1818,lifting-someone-into-the-air,paranormal-phenomena","Horror,Mystery,Thriller",Rated PG-13 for intense terror sequences and thematic material,"UK,Canada,Romania,USA",English,14000000,£541446(UK),16298046,83,Color,2.35:1
Milch (2005)            ,6.8 based on 56 user ratings,2005-10-15,Igor Kovalyov,NA,NA,NA,NA,NA,NA,"Animation,Short",NA,USA,None,NA,NA,NA,16,Color,NA
The Meaning of Life (2005)            ,"7.3 based on 1,091 user ratings",2005-01-21,NA,NA,NA,7 user,3 critic,NA,"atom,molecule,creature,galaxy,alien","Animation,Short,Comedy,Drama,Music,Sci-Fi",NA,USA,English,NA,NA,NA,NA,Color,1.33:1
Inside Deep Throat (2005)            ,"6.8 based on 5,607 user ratings",2005-04-21,NA,NA,64,64 user,123 critic,NA,"deep-throat,clitoris,porn-industry,oral-sex,fellatio","Documentary,Biography,History",Rated NC-17 for explicit sexual content,USA,English,2000000,88709(USA),653621,89, Black and White,1.85:1
Murderball (2005)            ,"7.8 based on 9,028 user ratings",2005-08-05,"Henry Alex Rubin,Dana Adam Shapiro","Joe Soares,Keith Cavill,Mark Zupan",87,70 user,110 critic,NA,"team,rugby,paralympics,wheelchair,quad-rugby","Documentary,Sport",Rated R for language and sexual content,USA,English,1750211,57286(USA),1523883,88,Color,1.85:1
Hellraiser: Hellworld (2005)            ,"4.2 based on 6,888 user ratings",2005-09-06,Rick Bota,"Lance Henriksen,Katheryn Winnick,Christopher Jacot",NA,104 user,62 critic,NA,"party,host,invitation,internet,hell",Horror,"Rated R for strong violence/gore, sexual content and language","USA,Romania",English,5000000,NA,NA,91,Color,1.85:1
Dirty Deeds (2005)            ,"5.9 based on 7,298 user ratings",2006-08-17,David Kendall,"Milo Ventimiglia,Lacey Chabert,Charles Durning",28,29 user,16 critic,NA,"challenge,homecoming,high-school,watching-television,girl-wearing-panties",Comedy,"Rated PG-13 for crude humor, sexual content, language, teen partying/drug references and some violence",USA,English,NA,1473(USA),145450,87,Color,1.85:1
Popstar (2005)            ,"2.5 based on 2,777 user ratings",2005-11-08,NA,NA,NA,26 user,4 critic,NA,"one-word-title,exploitation,independent-film","Comedy,Family,Romance",Rated PG for mild sensuality and some rude humor,USA,English,NA,NA,NA,94,Color,NA
Waiting... (2005)            ,"6.8 based on 76,385 user ratings",2005-10-07,Rob McKittrick,"Ryan Reynolds,Anna Faris,John Francis Daley",30,236 user,91 critic,2,"male-frontal-nudity,waiter,dishwasher,flashing,cook",Comedy,"Rated R for strong crude and sexual humor, pervasive language and some drug use",USA,"English,German",3000000,6021106(USA),16101109,94,Color,1.85:1
Rebound (2005)            ,"5.1 based on 10,502 user ratings",2005-07-01,Steve Carr,"Martin Lawrence,Megan Mullally,Breckin Meyer",36,40 user,52 critic,NA,"school,coach,basketball,middle-school,junior-high-school","Comedy,Family,Sport",Rated PG for mild language and thematic elements,USA,English,33100000,6003237(USA),16808336,86,Color,1.85:1
Mardi Gras: Made in China (2005)            ,7.6 based on 235 user ratings,2005-01-26,David Redmon,NA,57,15 user,16 critic,NA,"mardi-gras,new-york,china,globalization,fear-of-punishment",Documentary,NA,USA,"Mandarin,English",NA,NA,NA,NA,Color,NA
Reeker (2005)            ,"5.2 based on 8,485 user ratings",2006-02-17,NA,NA,NA,133 user,102 critic,NA,"desert,ecstasy,college,teen-horror,dead-teenager","Horror,Mystery",NA,USA,English,NA,271033(Mexico),NA,90,Color,1.85:1
The Mistress of Spices (2005)            ,"5.5 based on 4,484 user ratings",2006-04-21,NA,NA,NA,52 user,42 critic,NA,"spice,bandit,india,san-francisco,mother","Drama,Romance",Rated PG-13 for some violent images and sensuality,"USA,UK,Isle Of Man,India",English,NA,£85563(UK),NA,92,Color,1.85:1
House of 9 (2005)            ,"5.6 based on 7,475 user ratings",2005-06-19,NA,NA,NA,79 user,27 critic,NA,"game,rapper,priest,vomiting,reference-to-agatha-christie","Drama,Horror,Mystery,Thriller",Rated R for strong violence and language,"UK,Romania,Germany,France","English,French",6000000,NA,NA,86,Color,1.85:1
FAQs (2005)            ,5.9 based on 438 user ratings,2005-07-16,NA,NA,NA,12 user,8 critic,NA,"gay,drag-queen,one-word-title,african-american,acronym-in-title",Drama,NA,USA,English,250000,1407(USA),1407,95,Color,NA
FAQs (2005)            ,5.9 based on 438 user ratings,2005-07-16,NA,NA,NA,12 user,8 critic,NA,"gay,drag-queen,one-word-title,african-american,acronym-in-title",Drama,NA,USA,English,250000,1407(USA),1407,95,Color,NA
Bee Season (2005)            ,"5.5 based on 5,992 user ratings",2005-11-23,"Scott McGehee,David Siegel","Richard Gere,Juliette Binoche,Flora Cross",54,74 user,75 critic,NA,"spelling,11-year-old,secret,spelling-bee,national-spelling-bee",Drama,"Rated PG-13 for thematic elements, a scene of sensuality and brief strong language","USA,Germany","English,Hebrew",14000000,120544(USA),1177082,104,Color,2.35:1
Pooh's Heffalump Movie (2005)            ,"6.4 based on 4,173 user ratings",2005-02-11,Frank Nissen,"Jim Cummings,Brenda Blethyn,Kyle Stanger",64,32 user,45 critic,NA,"rabbit,winnie-the-pooh,creature,mother-son-relationship,forest","Animation,Family,Fantasy,Mystery",NA,USA,English,20000000,5805559(USA),18081626,NA,Color,1.85:1
The Little Match Girl (2004)            ,7.4 based on 28 user ratings,2004-09-20,James Ricker,"Nikki Barnett,Jeremy Webb",NA,NA,NA,NA,NA,"Short,Drama,Fantasy",NA,Canada,English,CAD 25000,NA,NA,NA,Color,2.35:1
