name,ratingValue,date,director,stars,metaScore,review_users,review_critcs,popularity,keywords,genres,contentRating,country,language,budget,opening_week,gross,runtime,color,asp
Dogville (2003)            ,"8.1 based on 107,353 user ratings",2004-04-23,Lars von Trier,"Nicole Kidman,Paul Bettany,Lauren Bacall",59,608 user,222 critic,2,"female-protagonist,rape,male-nudity,father-daughter-relationship,town","Crime,Drama",Rated R for violence and sexual content,"Denmark,Sweden,UK,France,Germany,Netherlands,Norway,Finland,Italy",English,DKK 83000000,661452(France),1530386,178,Color,2.35:1
Recess: All Growed Down (2003)            ,6.9 based on 258 user ratings,2003-12-09,"Howy Parkins,Brenda Piluso","Pamela Adlon,Allyce Beasley,Klee Bragger",NA,5 user,NA,NA,NA,"Animation,Comedy,Family",NA,USA,English,NA,NA,NA,61,Color,1.33:1
101 Dalmatians II: Patch's London Adventure (2003)            ,"5.7 based on 4,515 user ratings",2003-01-21,NA,NA,NA,21 user,24 critic,NA,"dalmatian,dog,dog-movie,scene-after-end-credits,villain-arrested","Animation,Family",NA,USA,English,NA,NA,NA,70,Color,1.66:1
My Flesh and Blood (2003)            ,"8.4 based on 1,582 user ratings",2003-01-17,Jonathan Karsh,"Susan Tom,Anthony Tom,Faith Tom",78,23 user,17 critic,NA,"single-mother,california,wheelchair,swimming,swimming-pool",Documentary,NA,USA,English,NA,NA,NA,83,Color,NA
"The Eldritch Influence: The Life, Vision, and Phenomenon of H.P. Lovecraft (2003)            ",7.1 based on 49 user ratings,2003-10-11,NA,NA,NA,4 user,1 critic,NA,h.p.-lovecraft,Documentary,NA,USA,English,NA,NA,NA,NA,Color,1.33:1
Rhinoceros Eyes (2003)            ,6.6 based on 585 user ratings,2004-04-23,NA,NA,46,15 user,19 critic,NA,"prop,coming-of-age,dollhouse,studio,prop-man","Drama,Horror,Romance","Rated R for language, some sexuality, drug use and violent images",USA,English,1000000,NA,NA,92,Color,NA
Dumb and Dumberer: When Harry Met Lloyd (2003)            ,"3.4 based on 30,592 user ratings",2003-06-13,Troy Miller,"Derek Richardson,Eric Christian Olsen,Eugene Levy",19,267 user,85 critic,4,"high-school,teenager,1980s,buddy,prequel-to-cult-favorite",Comedy,"Rated PG-13 for crude and sex-related humor, and for language",USA,English,19000000,£673202(UK),26096584,NA,Color,1.37:1
Novocaine (2001)            ,"5.8 based on 9,582 user ratings",2001-12-14,David Atkins,"Steve Martin,Helena Bonham Carter,Chelcie Ross",45,105 user,84 critic,NA,"drugs,dentist,murder,sex,sunflower","Comedy,Crime,Drama,Thriller","Rated R for violence, sexuality, language and drug content",USA,"English,French",6000000,418098(USA),2025238,95,Color,1.85:1
National Security (2003)            ,"5.6 based on 39,044 user ratings",2003-01-17,Dennis Dugan,"Martin Lawrence,Steve Zahn,Colm Feore",31,142 user,52 critic,NA,"security-guard,montage,2000s,machismo,gas-explosion","Action,Comedy,Crime,Thriller","Rated PG-13 for violence, language and some sensuality",USA,English,NA,16813517(USA),35764982,88,Color,1.85:1
Gettysburg (1993)            ,"7.7 based on 21,917 user ratings",1993-10-08,Ron Maxwell,"Tom Berenger,Martin Sheen,Stephen Lang",NA,256 user,22 critic,NA,"battle,civil-war,american-civil-war,irish-american,blood-splatter","Drama,History,War",Rated PG for language and epic battle scenes,USA,English,25000000,NA,10769960,271,Color,1.85:1
Where the Red Fern Grows (2003)            ,6.6 based on 816 user ratings,2003-05-03,"Lyman Dayton,Sam Pillsbury","Joseph Ashton,Dave Matthews,Renee Faia",NA,12 user,8 critic,NA,"hunting,fern,dog,friendship,coming-of-age","Drama,Family",Rated PG for thematic elements,USA,English,NA,NA,NA,NA,Color,1.85:1
The Young Black Stallion (2003)            ,5.7 based on 790 user ratings,2003-12-25,Simon Wincer,"Biana Tamimi,Richard Romanus,Patrick Elyas",51,9 user,23 critic,NA,"horse,color-in-title,animal-in-title,horse-race,friendship","Adventure,Family,Drama",NA,USA,English,NA,629999(USA),6751389,NA,Color,1.44:1
Agent Cody Banks (2003)            ,"5.0 based on 26,715 user ratings",2003-03-14,NA,NA,41,104 user,79 critic,4,"cia,scientist,prep-school,teenager,nanobot","Action,Adventure,Comedy,Crime,Family,Romance,Thriller","Rated PG for action violence, mild language and some sensual content","USA,Canada",English,26000000,14064317(USA),47285499,102,Color,2.35:1
Michael Jackson: Number Ones (2003)            ,8.6 based on 919 user ratings,2003-11-18,NA,NA,NA,1 user,1 critic,NA,"music-video,music-video-collection,singer,pop-star,number-in-title","Documentary,Music",NA,USA,English,NA,NA,NA,91,Color,1.85:1
Barbie of Swan Lake (2003)            ,"6.2 based on 2,485 user ratings",2003-09-30,Owen Hurley,"Kelly Sheridan,Mark Hildreth,Kelsey Grammer",NA,7 user,3 critic,NA,"barbie,computer-animation,based-on-toy,ballet,character-name-in-title","Animation,Family",NA,USA,English,NA,NA,NA,NA,Color,NA
Proteus (2003)            ,6.6 based on 543 user ratings,2004-06-07,NA,NA,47,14 user,16 critic,NA,"love,colony,dutch,sailor,sodomy","Drama,Romance",NA,"Canada,South Africa","English,Afrikaans,Dutch,Nama",NA,NA,NA,100,Color,NA
Comandante (2003)            ,"7.0 based on 3,097 user ratings",2003-06-06,NA,NA,NA,17 user,39 critic,NA,"one-word-title,translator,government,fidel-castro,communism",Documentary,NA,"USA,Spain","English,Spanish",NA,NA,NA,99,Color,NA
Serving Sara (2002)            ,"5.3 based on 14,300 user ratings",2002-08-23,Reginald Hudlin,"Matthew Perry,Elizabeth Hurley,Bruce Campbell",18,101 user,64 critic,NA,"process-server,divorce-papers,texas,divorce,new-york","Comedy,Romance","Rated PG-13 for crude humor, sexual content and language","Germany,USA","English,Spanish",29000000,5758236(USA),16930185,NA,Color,1.85:1
The Order (2003)            ,"5.1 based on 14,952 user ratings",2003-09-05,Brian Helgeland,"Heath Ledger,Mark Addy,Shannyn Sossamon",21,204 user,112 critic,NA,"sin-eater,death,priest,heaven,exorcism","Action,Mystery,Thriller","Rated R for violent images, sexuality and language","USA,Germany","English,Syriac,Aramaic,Italian,Latin",38000000,4438899(USA),7659747,102,Color,1.85:1
Monsturd (2003)            ,3.8 based on 764 user ratings,2003-04-08,NA,NA,NA,31 user,32 critic,NA,"sewer,police,monster,vomiting,gross-out-humor","Comedy,Horror",Rated R for gross out humor and language,USA,English,3000,NA,NA,NA,Color,NA
Looney Tunes: Back in Action (2003)            ,"5.7 based on 24,125 user ratings",2003-11-14,Joe Dante,"Brendan Fraser,Jenna Elfman,Steve Martin",64,159 user,101 critic,4,"diamond,duck,spy,monkey,stuntman","Animation,Adventure,Comedy,Family,Fantasy,Sci-Fi",Rated PG for some mild language and innuendo,"Germany,USA",English,80000000,9317371(USA),20950820,NA,Color,2.35:1
The Fighting Temptations (2003)            ,"5.5 based on 5,795 user ratings",2003-09-19,Jonathan Lynn,"Cuba Gooding Jr.,Beyoncé Knowles,Mike Epps",53,60 user,38 critic,NA,"church,advertising,gospel-choir,husband-wife-relationship,empire-state-building-manhattan-new-york-city","Comedy,Drama,Music,Romance",Rated PG-13 for some sexual references,USA,English,15000000,11758372(USA),30238577,123,Color,2.35:1
Spy Kids 3-D: Game Over (2003)            ,"4.1 based on 40,126 user ratings",2003-07-25,Robert Rodriguez,"Daryl Sabara,Alexa PenaVega,Antonio Banderas",57,188 user,93 critic,2,"spy,virtual-reality,surfing,trapped,mission","Action,Adventure,Comedy,Family,Sci-Fi",Rated PG for action sequences and peril,USA,English,38000000,33417739(USA),111760631,84,Color,1.85:1
In Hell (2003)            ,"6.2 based on 14,998 user ratings",2003-08-08,Ringo Lam,"Jean-Claude Van Damme,Lawrence Taylor,Lloyd Battista",NA,102 user,23 critic,NA,"fight,prison,russia,blood-splatter,martial-arts","Action,Thriller,Drama","Rated R for pervasive strong brutal violence, language and brief nudity",USA,English,17000000,NA,NA,98,Color,1.85:1
After School Special (2003)            ,"4.9 based on 5,230 user ratings",2006-05-25,NA,NA,NA,17 user,7 critic,NA,"high-school,sex-scene,schoolgirl-costume,kicked-in-the-groin,girls%27-locker-room",Comedy,"Rated R for strong sexual content, crude humor, language and drinking, involving teens","Germany,USA",English,NA,15766(USA),26300,NA,Color,NA
Imagining Argentina (2003)            ,"6.3 based on 2,803 user ratings",2004-04-16,NA,NA,27,40 user,20 critic,NA,"jail,dictator,violence,torture,raid","Drama,Romance,Thriller",Rated R for violence/torture and brief language,"Spain,UK,USA","English,Spanish",NA,NA,NA,107,Color,1.85:1
The Second Renaissance Part II (2003)            ,"8.0 based on 3,871 user ratings",2003-06-01,NA,NA,NA,14 user,5 critic,NA,"united-nations,nudity,mushroom-cloud,laser-cutter,dismemberment","Animation,Sci-Fi,Short",NA,USA,English,NA,NA,NA,NA,Color,NA
Linkin Park: Live in Texas (2003)            ,8.7 based on 509 user ratings,2003-11-17,NA,NA,NA,6 user,NA,NA,"alternative-metal,hip-hop,rap,reference-to-deftones,nu-metal",Music,NA,USA,English,NA,NA,NA,NA,Color,1.78:1
Volcanoes of the Deep Sea (2003)            ,7.1 based on 278 user ratings,2003-09-14,Stephen Low,"Ed Harris,Richard Lutz",NA,4 user,7 critic,NA,"underwater,imax,shrimp,evolution","Short,Documentary",NA,USA,English,NA,NA,NA,40,Color,1.44:1
Eden's Curve (2003)            ,5.2 based on 316 user ratings,2003-04-20,NA,NA,NA,16 user,3 critic,NA,"coming-of-age,bathtub,gay-sex,gay-kiss,male-frontal-nudity","Drama,Romance",NA,USA,English,NA,NA,NA,91,Color,NA
Gigli (2003)            ,"2.4 based on 41,590 user ratings",2003-08-01,Martin Brest,"Ben Affleck,Jennifer Lopez,Justin Bartha",18,417 user,131 critic,3,"lesbian,hospital,gangster,thug,mob","Comedy,Crime,Romance","Rated R for sexual content, pervasive language and brief strong violence",USA,English,54000000,3753518(USA),5660084,121,Color,2.35:1
Good Boy! (2003)            ,"5.1 based on 3,403 user ratings",2003-10-10,NA,NA,49,48 user,52 critic,NA,"dog,planet,neighborhood,star,friend","Comedy,Drama,Family,Fantasy,Sci-Fi",Rated PG for some mild crude humor,USA,English,17000000,13107022(USA),37566230,NA,Color,1.85:1
Step Into Liquid (2003)            ,"7.5 based on 2,329 user ratings",2003-08-29,Dana Brown,"Laird John Hamilton,Layne Beachley,Dan Malloy",72,36 user,51 critic,NA,"surfer,sports-documentary,vietnam-war-veteran,seal-the-animal,hairy-chest","Documentary,Sport",Rated PG for some language,USA,English,NA,135985(USA),3672451,87,Color,1.85:1
Atlantis: Milo's Return (2003)            ,"5.0 based on 5,039 user ratings",2003-05-20,"Victor Cook,Toby Shelton","James Arnold Taylor,Cree Summer,John Mahoney",NA,29 user,24 critic,NA,"native-american,atlantis,african-american,returning-character-with-different-actor,direct-to-video-sequel-to-theatrical-movie","Adventure,Animation,Family,Action,Comedy",NA,USA,English,NA,NA,NA,70,Color,1.66:1
Bringing Down the House (2003)            ,"5.5 based on 30,016 user ratings",2003-03-07,Adam Shankman,"Steve Martin,Queen Latifah,Eugene Levy",39,236 user,121 critic,NA,"lawyer,divorce,villain-arrested,spanking,wrongful-conviction",Comedy,"Rated PG-13 for language, sexual humor and drug material",USA,English,33000000,31101026(USA),132541238,105,Color,2.35:1
Kid's Story (2003)            ,"7.5 based on 4,519 user ratings",2003-06-02,NA,NA,NA,15 user,5 critic,NA,"teenager,dream,school,skateboard,cell-phone","Animation,Sci-Fi,Short",NA,USA,English,NA,NA,NA,NA,Color,NA
It Runs in the Family (2003)            ,"5.6 based on 3,982 user ratings",2003-04-25,NA,NA,44,46 user,59 critic,NA,"college,play,party,watching-television,vomiting","Comedy,Drama,Romance","Rated PG-13 for drug content, sexual material and language",USA,"English,Hebrew,Spanish",NA,2804441(USA),7375836,NA,Color,2.35:1
The Battle of Shaker Heights (2003)            ,"6.1 based on 3,804 user ratings",2003-08-22,"Efram Potelle,Kyle Rankin","Shia LaBeouf,Elden Henson,Amy Smart",33,49 user,29 critic,NA,"high-school,reference-to-led-zeppelin,painter,wetting-pants,bully-comeuppance","Drama,Romance,Comedy",Rated PG-13 for language and some drug references,USA,"English,German",1000000,47693(USA),279282,NA,Color,1.85:1
A Mighty Wind (2003)            ,"7.3 based on 22,390 user ratings",2003-05-09,NA,NA,81,272 user,97 critic,NA,"concert,mockumentary,musician,new-york-city,singer","Comedy,Music",Rated PG-13 for sex-related humor,USA,English,NA,2112140(USA),17508936,91,Color,1.85:1
The Animation Show (2003)            ,7.6 based on 475 user ratings,2003-07-18,NA,NA,NA,9 user,7 critic,NA,compilation,"Animation,Comedy",Rated R for some violent and sexual content,USA,"English,Japanese,German",NA,NA,NA,102, Black and White,1.37:1
George of the Jungle 2 (2003)            ,"3.3 based on 4,299 user ratings",2003-10-21,NA,NA,NA,21 user,9 critic,NA,"male-objectification,jungle,lion,tarzan-yell,tarzan-spoof","Comedy,Family,Adventure",Rated PG for crude humor and innuendo,"USA,Australia",English,12000000,NA,NA,87,Color,1.78:1
Chasing Papi (2003)            ,"4.8 based on 3,415 user ratings",2003-04-16,Linda Mendoza,"Eduardo Verástegui,Roselyn Sanchez,Sofía Vergara",33,41 user,32 critic,NA,"beauty-pageant,three-women,latino,bilingual,dating","Comedy,Romance",Rated PG for mild sensuality and language,USA,"English,Spanish",NA,2404557(USA),6126237,80,Color,1.85:1
Inspector Gadget 2 (2003)            ,"3.4 based on 3,975 user ratings",2003-03-11,Alex Zamm,"French Stewart,Elaine Hendrix,Tony Martin",NA,42 user,13 critic,NA,"gadget,inspector,escape,chase,sequel","Action,Comedy,Family,Sci-Fi",Rated PG for some mild violence/peril,USA,English,12000000,NA,NA,89,Color,1.66:1
O Beautiful (2002)            ,6.1 based on 450 user ratings,2002-08-07,NA,NA,NA,12 user,2 critic,NA,"gay,religion,reference-to-harry-houdini,rape-with-an-object,anal-rape-with-a-stick","Short,Drama",NA,USA,English,NA,NA,NA,29,Color,1.33:1
Hollywood Homicide (2003)            ,"5.3 based on 31,263 user ratings",2003-06-13,Ron Shelton,"Harrison Ford,Josh Hartnett,Isaiah Washington",47,254 user,132 critic,NA,"murder,audition,machismo,sex,kissing-while-having-sex","Action,Comedy,Crime,Thriller","Rated PG-13 for violence, sexual situations and language",USA,English,75000000,11112632(USA),30013346,116,Color,2.35:1
Burl's (2003)            ,7.0 based on 75 user ratings,2003-06-08,Maryam Karimi,"Mark Hamill,Chandler Kane Kelly,John de Lancie",NA,1 user,NA,NA,"drag-queen,wrestling,transvestite,father-son-relationship,gay-teenager","Comedy,Short",NA,USA,English,NA,NA,NA,NA,Color,NA
"Die, Mommie, Die! (2003)            ","6.5 based on 1,776 user ratings",2003-10-31,Mark Rucker,"Charles Busch,Natasha Lyonne,Jason Priestley",54,44 user,33 critic,NA,"love,singing,singer,diva,poison",Comedy,"Rated R for strong sexual content, language and a drug scene",USA,English,NA,NA,NA,90,Color,NA
Daddy Day Care (2003)            ,"5.5 based on 49,377 user ratings",2003-05-09,Steve Carr,"Eddie Murphy,Jeff Garlin,Anjelica Huston",39,116 user,81 critic,2,"face-painting,department-store-ride,breakfast-cereal,sponge-bob-square-pants-slippers,bloopers-during-credits","Comedy,Family",Rated PG for language,USA,"English,Klingon,German",60000000,27623580(USA),104148781,92,Color,1.85:1
Robot Stories (2003)            ,"5.9 based on 1,314 user ratings",2003-01-20,NA,NA,66,25 user,27 critic,NA,"robot,robot-baby,baby,office-worker,love","Drama,Romance,Sci-Fi",NA,USA,English,NA,11806(USA),131029,NA,Color,1.85:1
Gacy (2003)            ,"4.7 based on 3,034 user ratings",2003-05-13,NA,NA,NA,72 user,23 critic,NA,"crawl-space,victim,serial-killer,fishing-trip,democrat","Biography,Crime,Drama,Horror,Thriller","Rated R for strong grisly violence, language, some sexuality and drug use",USA,English,250000,NA,NA,88,Color,1.78:1
Wonderland (2003)            ,"6.6 based on 18,773 user ratings",2003-10-24,James Cox,"Val Kilmer,Lisa Kudrow,Kate Bosworth",43,153 user,91 critic,NA,"police,murder,porn-star,robbery,police-investigation","Crime,Drama,Mystery,Thriller","Rated R for strong violence/grisly images, pervasive drug use and language, some sexuality/nudity","USA,Canada",English,5000000,91798(USA),1056102,104,Color,1.85:1
A Guy Thing (2003)            ,"5.6 based on 14,130 user ratings",2003-01-17,NA,NA,27,92 user,81 critic,NA,"bachelor-party,wedding,climbing-a-tree,taxi,toilet","Comedy,Romance","Rated PG-13 for language, crude humor, some sexual content and drug references",USA,English,20000000,8006232(USA),15408822,101,Color,1.85:1
Masked and Anonymous (2003)            ,"5.5 based on 3,967 user ratings",2003-08-08,Larry Charles,"Bob Dylan,John Goodman,Jessica Lange",32,95 user,51 critic,NA,"concert,revolution,singer,jail,journalist","Comedy,Drama,Music",Rated PG-13 for some language and brief violence,"USA,UK",English,NA,30783(USA),533344,112,Color,1.85:1
Most (2003)            ,"8.0 based on 1,158 user ratings",2003-01-25,NA,NA,NA,22 user,NA,NA,"train,drawbridge,duty,one-word-title,sacrifice","Short,Drama",NA,"USA,Czech Republic","English,Czech",NA,NA,NA,29,Color,NA
How to Deal (2003)            ,"5.7 based on 8,206 user ratings",2003-07-18,Clare Kilner,"Mandy Moore,Trent Ford,Dylan Baker",45,95 user,46 critic,NA,"mother,sister,high-school,wedding,best-friend","Comedy,Drama,Romance","Rated PG-13 for sexual content, drug material, language and some thematic elements",USA,English,16000000,5809960(USA),14108518,NA,Color,1.85:1
The Rules of Attraction (2002)            ,"6.7 based on 44,311 user ratings",2002-10-11,Roger Avary,"James Van Der Beek,Ian Somerhalder,Shannyn Sossamon",50,425 user,143 critic,3,"drugs,college,drug-dealer,bisexual,student","Comedy,Drama,Romance","Rated R for strong sexual content, drug use, language and violent images","USA,Germany","English,German",4000000,2532410(USA),6525762,110,Color,1.85:1
Monster Man (2003)            ,"5.9 based on 3,831 user ratings",2005-03-11,NA,NA,NA,77 user,53 critic,NA,"monster-truck,hitchhiker,road-trip,gas-station-restroom,sex-with-clothes-on","Adventure,Comedy,Horror","Rated R for strong horror violence/gore, language and some sexuality",USA,English,4000000,NA,NA,95,Color,1.85:1
Kim Possible: The Secret Files (2003)            ,7.4 based on 437 user ratings,2003-09-02,NA,NA,NA,3 user,5 critic,NA,"kim-possible,surrealism,intelligence,mutant,twins","Animation,Family,Action,Comedy,Mystery",NA,USA,English,NA,NA,NA,NA,Color,NA
"Easy Riders, Raging Bulls: How the Sex, Drugs and Rock 'N' Roll Generation Saved Hollywood (2003)            ","7.5 based on 2,241 user ratings",2003-03-09,Kenneth Bowser,"Martin Scorsese,Dennis Hopper,Peter Bogdanovich",NA,18 user,32 critic,NA,"hollywood,producer,interview,filmmaker,actor",Documentary,NA,"Canada,UK",English,NA,NA,NA,NA, Black and White,1.78:1
Doppelherz (2003)            ,6.2 based on 360 user ratings,2003-05-13,"Marilyn Manson,Nicole McDonald","Marilyn Manson,Madonna Wayne Gacy,John 5",NA,16 user,NA,NA,NA,Short,NA,USA,English,NA,NA,NA,NA,NA,NA
September 11 (2002)            ,"7.0 based on 4,881 user ratings",2002-09-11,NA,NA,61,56 user,63 critic,NA,"terrorist,title-directed-by-female,collapsing-building,date-in-title,episodic-structure",Drama,NA,"UK,France,Egypt,Japan,Mexico,USA,Iran","English,Spanish,French,Arabic,Hebrew,Persian,French Sign Language,Japanese",NA,NA,NA,134, Black and White,1.85:1
XX/XY (2002)            ,"6.0 based on 2,792 user ratings",2003-07-18,NA,NA,52,37 user,40 critic,NA,"sex,college,fear,party,commitment","Drama,Romance","Rated R for sexuality, language, and brief drug use",USA,English,NA,17089(USA),103874,91,Color,2.35:1
They (2002)            ,"4.8 based on 10,876 user ratings",2002-11-27,NA,NA,31,271 user,81 critic,NA,"friend,nightmare,suicide,darkness,kiss","Horror,Mystery,Thriller","Rated PG-13 for terror/violence, sexual content and language","USA,Canada",English,17000000,£225867(UK),12693621,89,Color,2.35:1
Cold Creek Manor (2003)            ,"4.9 based on 18,285 user ratings",2003-09-19,Mike Figgis,"Dennis Quaid,Sharon Stone,Stephen Dorff",37,264 user,109 critic,NA,"pink-panties,girl-in-panties,teenage-girl,falling-through-a-skylight,phone-outage","Drama,Horror,Mystery,Thriller","Rated R for violence, language and some sexuality","USA,Canada,UK",English,NA,8190574(USA),21384035,118,Color,1.85:1
Dickie Roberts: Former Child Star (2003)            ,"5.6 based on 11,800 user ratings",2003-09-05,Sam Weisman,"David Spade,Mary McCormack,Alyssa Milano",36,117 user,75 critic,NA,"former-child-star,dental-headgear,dental-braces,white-panties,panties",Comedy,"Rated PG-13 for crude and sex-related humor, language and drug references",USA,English,17000000,6660540(USA),22734486,98,Color,2.35:1
Head of State (2003)            ,"5.4 based on 15,023 user ratings",2003-03-28,Chris Rock,"Chris Rock,Bernie Mac,Lynn Whitfield",44,80 user,44 critic,NA,"party,alderman,washington-d.c.,presidential-candidate,president",Comedy,"Rated PG-13 for language, some sexuality and drug references",USA,English,35200000,13503484(USA),37788228,95,Color,1.85:1
Batman: Dead End (2003)            ,"7.5 based on 5,329 user ratings",2003-07-19,NA,NA,NA,111 user,17 critic,NA,"fan-film,the-joker,batman,escaped-patient,news-report","Short,Action,Crime,Fantasy,Sci-Fi,Thriller",NA,USA,English,30000,NA,NA,8,Color,2.35:1
Luster (2002)            ,"5.5 based on 1,015 user ratings",2002-03-17,Everett Lewis,"Justin Herwick,B. Wyatt,Shane Powers",40,20 user,12 critic,NA,"record-store,love,poet,orgy,artist","Comedy,Drama",NA,USA,English,NA,NA,NA,92,Color,1.33:1
Roof Sex (2002)            ,6.4 based on 353 user ratings,2003-03-12,NA,NA,NA,2 user,1 critic,NA,"roof,chair,stop-motion,furniture,cat","Animation,Comedy,Short",NA,USA,English,NA,NA,NA,2,Color,1.33:1
Rugrats Go Wild (2003)            ,"5.6 based on 5,666 user ratings",2003-06-13,"John Eng,Norton Virgien","Jodi Carlisle,Lacey Chabert,Tim Curry",38,35 user,45 critic,NA,"rugrats,kid,trapped-underwater,oxygen,underwater","Animation,Adventure,Comedy,Family,Fantasy,Musical",Rated PG for mild crude humor,USA,English,25000000,11556869(USA),39399750,NA,Color,2.35:1
Biker Boyz (2003)            ,"4.6 based on 11,003 user ratings",2003-01-31,Reggie Rock Bythewood,"Laurence Fishburne,Derek Luke,Orlando Jones",36,87 user,62 critic,NA,"motorcycle,african-american,helmet,biker-gang,rural-setting","Action,Drama","Rated PG-13 for violence, sexual content and language",USA,English,NA,10106992(USA),21701045,110,Color,1.85:1
200 American (2003)            ,5.4 based on 727 user ratings,2003-08-10,NA,NA,NA,30 user,4 critic,NA,"gay,hustler,name-calling,gay-slur,sex","Comedy,Drama,Romance",NA,USA,English,NA,NA,NA,84,Color,NA
World Record (2003)            ,"7.1 based on 3,058 user ratings",2003-06-03,NA,NA,NA,14 user,5 critic,NA,"athlete,virtual-reality,chase,wheelchair,track-and-field","Animation,Sci-Fi,Short",NA,USA,English,NA,NA,NA,NA,Color,NA
Flesh for the Beast (2003)            ,"3.2 based on 1,043 user ratings",2003-09-27,Terry M. West,"Jane Scarlett,Sergio Jones,Clark Beasley Jr.",28,42 user,27 critic,NA,"friends-who-live-together,stabbed-in-the-head,severed-arm,intestines,face-ripped-off","Fantasy,Horror","Rated R for horror violence/gore, sexuality and language",USA,English,NA,NA,NA,89,Color,1.85:1
Prey for Rock & Roll (2003)            ,"6.3 based on 1,741 user ratings",2004-06-04,NA,NA,48,38 user,30 critic,NA,"contract,1980s,female-nudity,lesbian-kiss,lesbian-relationship","Drama,Music","Rated R for language, sexual content, drug use and brief violence",USA,English,NA,NA,NA,104,Color,NA
Highwaymen (2004)            ,"5.7 based on 7,323 user ratings",2004-02-19,Robert Harmon,"Jim Caviezel,Rhona Mitra,Frankie Faison",NA,65 user,44 critic,NA,"girl-in-bra-and-panties,hit-and-run,headlights,death,murder","Action,Crime,Thriller","Rated R for violence, some gore and brief language","USA,Canada",English,NA,216697(USA),367027,80,Color,2.35:1
Heartlands (2002)            ,6.9 based on 944 user ratings,2003-04-27,NA,NA,NA,27 user,8 critic,NA,"dart,adultery,roller-coaster,dart-game,funfair","Comedy,Drama",Rated PG-13 for a scene of sensuality and some language,"UK,USA",English,NA,NA,NA,90,Color,1.85:1
Testosterone (2003)            ,"5.5 based on 1,023 user ratings",2004-06-26,David Moreton,"David Sutcliffe,Celina Font,Antonio Sabato Jr.",34,31 user,15 critic,NA,"priest,policeman,animated-credits,pubic-hair,male-pubic-hair","Comedy,Drama,Romance","Rated R for sexual content, language and some drug use","Argentina,USA","English,Spanish",NA,29452(USA),29452,105,Color,1.85:1
Masturbation: Putting the Fun Into Self-Loving (2002)            ,8.1 based on 90 user ratings,2002-06-06,J.T. Tepnapa,"Travis Michael Holder,Sigmond Winston,Adam Browne",NA,4 user,NA,NA,"1950s,documentary-style,black-and-white,bare-chested-boy,smoking","Short,Comedy",NA,USA,English,NA,NA,NA,8, Black and White,NA
Dark Waters (2003)            ,3.2 based on 562 user ratings,2003-12-09,Phillip J. Roth,"Lorenzo Lamas,Simmone Mackinnon,Jeffrey Gorman",NA,19 user,11 critic,NA,"shark,shark-attack,oil-rig,animal-attack,killer-shark","Action,Horror,Sci-Fi","Rated R for violence, sexuality and language",USA,English,NA,NA,NA,NA,Color,NA
Same Difference (2002)            ,6.4 based on 88 user ratings,2003-10-19,NA,NA,NA,2 user,1 critic,NA,"twins,twin-brother,love-triangle,dock,fireworks","Drama,Short",NA,UK,English,NA,NA,NA,NA,Color,NA
Same Difference (2002)            ,6.4 based on 88 user ratings,2003-10-19,NA,NA,NA,2 user,1 critic,NA,"twins,twin-brother,love-triangle,dock,fireworks","Drama,Short",NA,UK,English,NA,NA,NA,NA,Color,NA
Against the Ropes (2004)            ,"5.3 based on 5,915 user ratings",2004-02-20,NA,NA,36,50 user,76 critic,NA,"boxer,boxing,boxing-manager,directed-by-co-star,boxing-arena","Biography,Drama,Romance,Sport","Rated PG-13 for crude language, violence, brief sensuality and some drug material","USA,Germany",English,39000000,3038546(USA),5881504,110,Color,2.35:1
Pride and Prejudice (2003)            ,"5.3 based on 1,989 user ratings",2003-12-05,Andrew Black,"Kam Heskin,Orlando Seale,Lucila Solá",NA,70 user,11 critic,NA,"college,jane-austen,writer,roommate,pride","Comedy,Romance",Rated PG for mild thematic elements,USA,English,NA,38329(USA),373942,NA,Color,NA
The Yes Men (2003)            ,"6.9 based on 5,063 user ratings",2005-01-13,"Dan Ollman,Sarah Price","Andreas Bichlbauer,Mike Bonanno,Andy Bichlbaum",68,34 user,65 critic,NA,"trade,conference,activist,world-trade-organization,thrift-store","Documentary,Comedy",Rated R for language,USA,"English,French",NA,24373(USA),198975,80,Color,1.85:1
The Collected Shorts of Jan Svankmajer: The Later Years Vol. 2 (2003)            ,8.1 based on 67 user ratings,2003-06-10,NA,NA,NA,1 user,NA,NA,NA,"Animation,Comedy,Fantasy,Horror,Thriller",NA,USA,"Czech,English",NA,NA,NA,86,Color,NA
Exploring the Reef (2003)            ,7.1 based on 239 user ratings,2003-11-04,NA,NA,NA,4 user,2 critic,NA,"underwater,live-action-and-animation,fourth-wall,talking-to-the-camera,algae","Animation,Comedy,Short,Documentary",NA,USA,"English,French",NA,NA,NA,7,Color,1.33:1
Bathtime in Clerkenwell (2003)            ,6.8 based on 124 user ratings,2010-09-17,Alex Budovsky,NA,NA,5 user,NA,NA,"cuckoo-clock,place-name-in-title,fascist","Short,Animation",NA,USA,English,NA,NA,NA,3, Black and White,NA
Dracula II: Ascension (2003)            ,"4.7 based on 3,142 user ratings",2003-06-07,Patrick Lussier,"Jennifer Kroll,Jason Scott Lee,Craig Sheffer",NA,68 user,37 critic,NA,"vampire,medical-student,dracula,blood,paralysis",Horror,Rated R for violence/gore and language,"USA,Romania",English,3200000,NA,NA,85,Color,2.35:1
