name,ratingValue,date,director,stars,metaScore,review_users,review_critcs,popularity,keywords,genres,contentRating,country,language,budget,opening_week,gross,runtime,color,asp
Shanghai Kiss (2007)            ,"6.8 based on 4,866 user ratings",2007-03-17,"Kern Konwiser,David Ren","Ken Leung,Hayden Panettiere,Kelly Hu",NA,40 user,14 critic,NA,"actor,shanghai,chinese-american,high-school,china","Comedy,Drama,Romance",NA,"USA,China,Hong Kong","English,Mandarin",NA,NA,NA,106,Color,2.35:1
All God's Children Can Dance (2008)            ,5.3 based on 218 user ratings,2008-11-06,NA,NA,NA,2 user,4 critic,NA,"foreign-language-adaptation,single-mother,mother-son-relationship,penis,based-on-short-story",Drama,NA,USA,English,NA,NA,NA,85,Color,NA
Beneath (2007)            ,"5.4 based on 3,345 user ratings",2007-08-07,NA,NA,NA,28 user,19 critic,NA,"vision,car-accident,buried-alive,borderline-personality-disorder,premonition","Horror,Mystery,Thriller",Rated R for some violence and disturbing images,USA,English,NA,NA,NA,82,Color,1.78:1
Berlin (2007)            ,7.4 based on 586 user ratings,2008-07-25,Julian Schnabel,"Lou Reed,Fernando Saunders,Sharon Jones",72,7 user,34 critic,NA,NA,"Documentary,Music",Rated PG-13 for brief language,"UK,USA",English,NA,8280(USA),29692,85,Color,1.85:1
Underdog (2007)            ,"4.8 based on 15,568 user ratings",2007-08-03,NA,NA,37,87 user,91 critic,NA,"dog,mad-scientist,ex-cop,widower,security-guard","Action,Adventure,Comedy,Family,Fantasy,Sci-Fi","Rated PG for rude humor, mild language and action",USA,English,NA,11585121(USA),43751706,NA,Color,2.35:1
Lost Kubrick: The Unfinished Films of Stanley Kubrick (2007)            ,7.1 based on 145 user ratings,2007-12-05,Gary Leva,"Malcolm McDowell,Jack Nicholson,Sydney Pollack",NA,1 user,NA,NA,NA,"Documentary,Short",NA,USA,English,NA,NA,NA,20,Color,1.78:1
The Killing Gene (2007)            ,"5.7 based on 7,122 user ratings",2008-02-22,NA,NA,NA,51 user,50 critic,NA,"uncircumcised-penis,penis,hairy-chest,naked-corpse,police","Crime,Drama,Horror,Thriller","Rated R for strong brutal violence including a rape, gruesome images and pervasive language",UK,English,£5000000,NA,NA,104,Color,2.35:1
Autism: The Musical (2007)            ,8.0 based on 614 user ratings,2007-04-18,NA,NA,NA,13 user,15 critic,NA,"children,apprehension,fear,tribe,disability","Documentary,Music",NA,USA,English,NA,NA,NA,94,Color,NA
Cutlass (2007)            ,"7.6 based on 1,659 user ratings",2007-10-16,NA,NA,NA,4 user,1 critic,NA,"guitar,flashback,car-mechanic,2000s,year-1979","Short,Comedy,Drama",NA,USA,English,NA,NA,NA,16,Color,2.35:1
Full Metal Jacket: Between Good and Evil (2007)            ,7.0 based on 93 user ratings,2007-12-18,Gary Leva,"Jan Harlan,John Calley,David Hughes",NA,2 user,NA,NA,"making-of,antonyms-in-title","Documentary,Short",NA,USA,English,NA,NA,NA,31,Color,1.33:1
The Reaping (2007)            ,"5.7 based on 37,385 user ratings",2007-04-05,Stephen Hopkins,"Hilary Swank,David Morrissey,AnnaSophia Robb",36,178 user,189 critic,NA,"biblical-plague,plague,missionary,louisiana,small-town","Horror,Thriller","Rated R for violence, disturbing images and some sexuality",USA,"English,Spanish",40000000,10025203(USA),25117498,99,Color,2.35:1
Guide Dog (2006)            ,6.8 based on 350 user ratings,2006-03-30,NA,NA,NA,5 user,4 critic,NA,NA,"Animation,Short",NA,USA,English,NA,NA,NA,NA,Color,1.33:1
Rails & Ties (2007)            ,"6.8 based on 3,474 user ratings",2008-04-18,Alison Eastwood,"Kevin Bacon,Marcia Gay Harden,Miles Heizer",44,24 user,31 critic,NA,"father-figure,train,cancer,train-engineer,suicide",Drama,"Rated PG-13 for mature thematic elements, an accident scene, brief nudity and momentary strong language",USA,English,NA,11032(USA),21414,101,Color,2.35:1
The Walker (2007)            ,"5.9 based on 4,574 user ratings",2007-08-10,Paul Schrader,"Woody Harrelson,Kristin Scott Thomas,Lauren Bacall",55,52 user,69 critic,NA,"escort,gay,washington-d.c.,secret,threat","Crime,Drama,Mystery","Rated R for language, some violent material and nude images","USA,UK",English,10000000,£44623(UK),77177,108,Color,2.35:1
A Walk to Beautiful (2007)            ,8.2 based on 141 user ratings,2007-05-05,NA,NA,82,2 user,15 critic,NA,"injury,hospital,ethiopia,childbirth,undernourishment",Documentary,NA,USA,"Amharic,English",NA,NA,NA,85,Color,NA
Now & Later (2009)            ,5.2 based on 864 user ratings,2011-02-18,Philippe Diaz,"Keller Wortham,Shari Solanis,Luis Fernandez-Gil",24,7 user,21 critic,NA,"anal-sex,male-frontal-nudity,unsimulated-sex,face-sitting,female-masturbation",Drama,NA,USA,English,NA,1808(USA),1808,99,Color,1.78:1
The Poughkeepsie Tapes (2007)            ,"6.1 based on 9,147 user ratings",2009-01-30,John Erick Dowdle,"Stacy Chbosky,Ben Messmer,Samantha Robson",NA,93 user,40 critic,NA,"serial-killer,murder,poughkeepsie-new-york,videotape,mysterious-killer","Horror,Mystery,Thriller","Rated R for sadistic violence and torture, including terror and graphic descriptions",USA,English,NA,NA,NA,86,Color,NA
Chicago 10 (2007)            ,"7.4 based on 1,089 user ratings",2007-01-18,Brett Morgen,"Jeffrey Wright,Nick Nolte,Roy Scheider",69,12 user,70 critic,NA,"anti-war,democratic-national-convention,trial,chicago-police,reenactment","Documentary,Animation,History,War",Rated R for language and brief sexual images,USA,English,NA,42724(USA),176545,110, Black and White,1.85:1
Epic Movie (2007)            ,"2.3 based on 89,596 user ratings",2007-01-26,"Jason Friedberg,Aaron Seltzer","Kal Penn,Jennifer Coolidge,Fred Willard",17,665 user,111 critic,3,"orphan,student,chocolate-factory,chocolate,factory","Adventure,Comedy","Rated PG-13 for crude and sexual humor, language and some comic violence",USA,English,20000000,18612544(USA),39737645,86,Color,1.85:1
Poultrygeist: Night of the Chicken Dead (2006)            ,"6.2 based on 5,907 user ratings",2012-07-06,NA,NA,NA,58 user,88 critic,NA,"castration,chicken,indian-burial-ground,protest,fast-food","Comedy,Horror,Musical",NA,USA,English,500000,10700(USA),23000,103,Color,1.85:1
Graduation (2007)            ,"6.6 based on 1,508 user ratings",2008-05-02,NA,NA,NA,12 user,8 critic,NA,"bank,graduation,high-school-graduation,shot-in-the-shoulder,gun-shooting","Comedy,Crime,Drama",NA,USA,"English,Spanish",NA,NA,NA,89,Color,NA
Sangre de mi sangre (2007)            ,6.7 based on 982 user ratings,2007-10-05,NA,NA,56,12 user,32 critic,NA,"smuggle,mexican,family-relationships,mexican-immigrant,immigrant","Drama,Thriller",NA,"USA,Argentina","English,Spanish",NA,8385(USA),54166,NA,Color,2.35:1
Watching the Detectives (2007)            ,"6.4 based on 3,475 user ratings",2008-09-11,NA,NA,NA,23 user,10 critic,NA,"film-geek,crying-man,robbery,rape-threat,man-crying","Comedy,Romance",NA,USA,English,2000000,NA,NA,90, Black and White,NA
Noise (2007)            ,"6.2 based on 3,857 user ratings",2009-11-25,NA,NA,55,27 user,31 critic,NA,"noise,arrest,car-alarm,female-nudity,voice-over-narration","Comedy,Crime,Drama",NA,USA,"English,Russian",€2000,NA,NA,92,Color,1.85:1
The Tao of Steve (2000)            ,"6.8 based on 6,790 user ratings",2000-09-01,Jenniphr Goodman,"Donal Logue,Ayelet Kaznelson,John Hines",70,91 user,65 critic,NA,"seduction,sex,kindergarten,frisbee,philosophy","Comedy,Drama,Romance",Rated R for language and some drug use,USA,English,NA,91791(USA),4340373,87,Color,1.85:1
The Devil Came on Horseback (2007)            ,"7.8 based on 1,435 user ratings",2008-04-11,NA,NA,78,14 user,44 critic,NA,"darfur,sudan,genocide,photography,camera",Documentary,NA,USA,"English,Arabic",NA,11143(USA),132309,NA,Color,NA
King Corn (2007)            ,"7.1 based on 1,722 user ratings",2009-04-25,Aaron Woolf,"Bob Bledsoe,Earl L. Butz,Dawn Cheney",70,25 user,27 critic,NA,"corn,food,iowa,farm,processed-food",Documentary,NA,USA,English,NA,6753(USA),81368,88,Color,1.78:1
Anyone and Everyone (2007)            ,8.5 based on 29 user ratings,NA,Susan Polis Schutz,NA,NA,1 user,NA,NA,"gay,lesbian,religious,mormon,suicide",Documentary,NA,USA,"English,Spanish",NA,NA,NA,NA,Color,1.78:1/(highdefinition)
The Signal (2007)            ,"6.1 based on 18,340 user ratings",2008-07-04,"David Bruckner,Dan Bush","Anessa Ramsey,Justin Welborn,Scott Poythress",63,123 user,140 critic,NA,"cell-phone,cult-film,blood-splatter,title-at-the-end,violence","Horror,Sci-Fi,Thriller","Rated R for strong brutal bloody violence throughout, pervasive language and brief nudity",USA,English,50000,144836(USA),597420,103,Color,1.78:1
Doctor Strange (2007)            ,"6.8 based on 5,370 user ratings",2007-08-14,"Patrick Archibald,Jay Oliva","Bryce Johnson,Paul Nakauchi,Kevin Michael Richardson",NA,28 user,31 critic,NA,"sorcerer,doctor,monster,magic,opening-action-scene","Animation,Action,Fantasy",Rated PG-13 for action violence and some frightening images,USA,English,NA,NA,NA,76,Color,1.78:1
War Dance (2007)            ,"7.9 based on 1,041 user ratings",2008-11-01,"Sean Fine,Andrea Nix","Dominic,Nancy,Rose",68,19 user,44 critic,NA,"uganda,displacement,displacement-camp,children,camp","Documentary,Music,War",Rated PG-13 for some thematic material involving descriptions of war atrocities,USA,"Acholi,English",NA,15471(USA),111469,105,Color,NA
View from the Overlook: Crafting 'The Shining' (2007)            ,7.3 based on 64 user ratings,2007-12-05,Gary Leva,"John Baxter,Paul Duncan,Diane Johnson",NA,1 user,1 critic,NA,making-of,"Documentary,Short",NA,USA,English,NA,NA,NA,30,Color,1.33:1
Spiral (2007)            ,"6.5 based on 3,237 user ratings",2007-01-27,"Adam Green,Joel David Moore","Joel David Moore,Amber Tamblyn,Zachary Levi",40,37 user,46 critic,NA,"portrait,co-worker,painter,asthmatic,painting","Drama,Thriller","Rated PG-13 for disturbing behavior, violence, some partial nudity and language",USA,English,1500000,NA,NA,NA,Color,NA
Postal (2007)            ,"4.5 based on 20,082 user ratings",2007-10-18,Uwe Boll,"Dave Foley,Verne Troyer,Zack Ward",22,138 user,114 critic,NA,"penis,famous-opening-scene,heist,taliban,terrorist","Action,Comedy,Thriller","Rated R for extremely crude humor throughout, including strong sexuality, graphic nudity, violence, and for pervasive language and some drug use","USA,Canada,Germany",English,CAD 20000000,NA,NA,100,Color,2.35:1
Garfield Gets Real (2007)            ,"4.6 based on 1,504 user ratings",2007-11-16,NA,NA,NA,12 user,11 critic,NA,"comic-strip,comic-hero,based-on-tv-series,talking-animal,cgi","Animation,Comedy,Family",NA,USA,"English,Flemish",NA,NA,NA,NA,Color,NA
Papiroflexia (2007)            ,6.8 based on 173 user ratings,2007-09-07,NA,NA,NA,1 user,NA,NA,"origami,climate-change","Animation,Short",NA,USA,English,NA,NA,NA,3,Color,1.78:1
Primeval (2007)            ,"4.7 based on 11,102 user ratings",2007-01-12,Michael Katleman,"Dominic Purcell,Orlando Jones,Brooke Langton",35,165 user,119 critic,NA,"burundi,monster,corpse,mass-grave,civil-war","Action,Adventure,Crime,Horror","Rated R for strong graphic violence, brutality, terror and language",USA,"English,Swahili,Kirundi,French",NA,6792318(USA),10596100,93,Color,2.35:1
Pathfinder (2007)            ,"5.4 based on 37,258 user ratings",2007-04-13,Marcus Nispel,"Karl Urban,Clancy Brown,Moon Bloodgood",29,210 user,124 critic,3,"viking,boy,native,native-american,native-american-hunter","Action,Adventure,Drama,Thriller",Rated R for strong brutal violence throughout,USA,"English,Icelandic",20000000,5001214(USA),10232081,99,Color,2.35:1
Bring It On: In It to Win It (2007)            ,"5.3 based on 9,059 user ratings",2007-12-18,Steve Rash,"Ashley Benson,Cassandra Scerbo,Noel Areizaga",NA,30 user,11 critic,NA,"cheerleader,competition,cheerleader-camp,rivalry,florida","Comedy,Sport","Rated PG-13 for language, suggestive content and rude humor",USA,English,NA,NA,NA,90,Color,1.78:1
Delta Farce (2007)            ,"3.4 based on 9,566 user ratings",2007-05-11,C.B. Harding,"Larry the Cable Guy,Bill Engvall,DJ Qualls",17,58 user,44 critic,NA,"village,army,mexico,bloopers-during-credits,interracial-marriage","Action,Adventure,Comedy",Rated PG-13 for crude and sexual humor,USA,"English,Spanish",NA,3420645(USA),8074933,NA,Color,1.85:1
Flesh & Blood (2007)            ,6.9 based on 59 user ratings,2010-03-25,Larry Silverman,"Dennis Avner,Joe Aylward,Corey Busboom",NA,2 user,NA,NA,NA,Documentary,NA,USA,English,NA,NA,NA,65,Color,NA
Blade Runner 60: Director's Cut (2012)            ,4.4 based on 34 user ratings,2012-09-11,Richard Cosgrove,"George Xander,Catherine Adams,Lawrence Carmichael",NA,NA,NA,NA,NA,"Short,Action,Sci-Fi,Thriller",NA,UK,NA,NA,NA,NA,7,Color,16:9HD
The Sensation of Sight (2006)            ,6.9 based on 512 user ratings,2006-11-10,Aaron J. Wiederspahn,"David Strathairn,Ian Somerhalder,Daniel Gillies",NA,20 user,8 critic,NA,NA,Drama,Rated R for some language,USA,English,1000000,1226(USA),23054,NA,Color,NA
Cherry Crush (2007)            ,"5.6 based on 2,414 user ratings",2007-02-16,Nicholas DiBella,"Nikki Reed,Jonathan Tucker,Julie Gonzalo",NA,27 user,7 critic,NA,"photographer,murder,model,two-word-title,voice-over-narration","Drama,Thriller","Rated R for language, some sexuality and nudity",USA,English,NA,NA,NA,89,Color,NA
Koryo Saram the Unreliable People (2007)            ,8.0 based on 5 user ratings,2007-01-10,"Y. David Chung,Matt Dibble",NA,NA,1 user,1 critic,NA,NA,Documentary,NA,USA,"English,Korean,Russian",150000,NA,NA,NA,Color,1.78:1/(anamorphic)
Fred Claus (2007)            ,"5.6 based on 31,496 user ratings",2007-11-09,David Dobkin,"Vince Vaughn,Paul Giamatti,Elizabeth Banks",42,119 user,136 critic,NA,"north-pole,efficiency-expert,christmas,cape-the-garment,red-cape","Comedy,Family,Fantasy",Rated PG for mild language and some rude humor,USA,English,NA,18515473(USA),72000867,116,Color,2.35:1
Death Defying Acts (2007)            ,"5.9 based on 8,466 user ratings",2008-03-13,Gillian Armstrong,"Catherine Zeta-Jones,Guy Pearce,Timothy Spall",48,30 user,54 critic,NA,"psychic,scam,charlatan,scottish,dying","Drama,Romance,Thriller","Rated PG for some sensuality, thematic material, language, violent content and smoking","UK,Australia","English,Hungarian",20000000,3561(USA),3561,97, Black and White,2.35:1
Standing on the Shoulders of Kubrick: The Legacy of 2001 (2007)            ,7.4 based on 109 user ratings,2007-10-23,Gary Leva,"George Lucas,Caleb Deschanel,Dennis Muren",NA,3 user,1 critic,NA,NA,"Documentary,Short",NA,USA,English,NA,NA,NA,21,Color,1.78:1
The Bridge (2006)            ,"7.3 based on 9,270 user ratings",2007-02-16,NA,NA,58,87 user,68 critic,NA,"suicide,bridge,golden-gate-bridge,suicide-by-jumping-off-a-bridge,san-francisco-california","Documentary,Drama","Rated R for disturbing content involving suicide, and for some language","UK,USA",English,25000,49313(USA),179780,94,Color,1.85:1
Flight of the Living Dead (2007)            ,"5.2 based on 8,033 user ratings",2008-06-24,Scott Thomas,"David Chisum,Kristen Kerr,Kevin J. O'Connor",NA,103 user,85 critic,NA,"zombie,plane,scientist,virus,police","Action,Horror,Sci-Fi",NA,USA,English,NA,NA,NA,94,Color,1.85:1
Girlfight (2000)            ,"6.8 based on 8,183 user ratings",2000-10-06,Karyn Kusama,"Michelle Rodriguez,Santiago Douglas,Jaime Tirelli",70,90 user,96 critic,NA,"boxer,female-boxer,title-directed-by-female,father-daughter-relationship,directorial-debut","Drama,Sport",Rated R for language,USA,"English,Spanish",1000000,197896(USA),1523941,110,Color,1.85:1
Timber Falls (2007)            ,"5.3 based on 5,000 user ratings",2008-05-23,NA,NA,NA,47 user,66 critic,NA,"woods,west-virginia,hiking,voyeurism,voyeur","Horror,Thriller","Rated R for strong bloody horror violence, torture, language and some sexuality",USA,English,2600000,NA,NA,100,Color,1.85:1
Bratz (2007)            ,"2.8 based on 14,854 user ratings",2007-08-03,Sean McNamara,"Skyler Shaye,Janel Parrish,Logan Browning",21,90 user,61 critic,3,"best-friend,talent-show,high-school,singing,detention","Comedy,Family,Music",Rated PG for thematic elements,USA,"English,Spanish",NA,4208455(USA),10005534,NA,Color,2.35:1
Go Go Tales (2007)            ,5.8 based on 996 user ratings,2011-01-07,NA,NA,61,9 user,39 critic,NA,"stripper,strip-club,pole-dancing,nightclub,go-go-dancer","Comedy,Drama",NA,"Italy,USA",English,6200000,NA,NA,96,Color,1.85:1
Nobel Son (2007)            ,"6.4 based on 5,028 user ratings",2008-12-05,Randall Miller,"Alan Rickman,Bryan Greenberg,Shawn Hatosy",28,40 user,61 critic,NA,"nobel-prize,thesis,ransom,phd,revenge","Comedy,Crime,Drama,Thriller","Rated R for some violent gruesome images, language and sexuality",USA,English,4000000,333912(USA),333912,110,Color,2.35:1
Prey (2007)            ,"4.7 based on 6,386 user ratings",2007-04-12,NA,NA,NA,73 user,39 critic,NA,"lion,jeep,africa,holiday,killing-an-animal","Adventure,Horror,Thriller",NA,"USA,South Africa",English,NA,NA,NA,92,Color,2.35:1
Pride (2007)            ,"5.8 based on 5,532 user ratings",2007-03-23,Sunu Gonera,"Terrence Howard,Bernie Mac,Kimberly Elise",55,45 user,71 critic,NA,"cheyney-university,bala-cynwyd-pennsylvania,main-line-academy,unemployment-office,fire-hydrant","Drama,Family,Sport","Rated PG for thematic material, language including some racial epithets, and violence","Germany,USA",English,NA,3533300(USA),1373400,104,Color,2.35:1
Tom and Jerry: A Nutcracker Tale (2007)            ,6.4 based on 693 user ratings,2007-10-02,NA,NA,NA,13 user,5 critic,NA,"kingdom,cat,toy,wilhelm-scream,anthropomorphic-toy","Animation,Comedy,Family",NA,USA,NA,NA,NA,NA,47,Color,1.78:1
Itty Bitty Titty Committee (2007)            ,"5.6 based on 2,474 user ratings",2007-09-28,Jamie Babbit,"Melonie Diaz,Ana Mercedes,Cecile Rivore",NA,20 user,15 critic,NA,"lesbian,feminist,high-school,bisexual,radicalism","Comedy,Drama,Romance",NA,USA,English,1000000,11505(USA),16479,87,Color,1.85:1
Blood and Chocolate (2007)            ,"5.5 based on 15,378 user ratings",2007-01-26,NA,NA,33,190 user,106 critic,NA,"love,werewolf,murder,colorado,rocky-mountains","Drama,Fantasy,Horror,Romance","Rated PG-13 for violence/terror, some sexuality and substance abuse","USA,UK,Germany,Romania","English,Romanian",NA,2074300(USA),3525161,NA,Color,2.35:1
A Plumm Summer (2007)            ,6.2 based on 322 user ratings,2007-10-14,NA,NA,NA,9 user,13 critic,NA,NA,"Adventure,Family",Rated PG for thematic elements and some mild rude language,USA,English,4200000,53752(USA),53752,99,Color,1.85:1
Another Perfect Stranger (2007)            ,6.6 based on 341 user ratings,2007-09-15,"Jefferson Moore,Shane Sooter","Jefferson Moore,Ruby Lewis,Chloe Allen",NA,7 user,1 critic,NA,"religion,female-protagonist,stranger,mysterious-stranger,discussion",Drama,NA,USA,English,250000,NA,NA,NA,Color,NA
Aqua Teen Hunger Force Colon Movie Film for Theaters (2007)            ,"6.9 based on 12,148 user ratings",2007-04-13,"Matt Maiellaro,Dave Willis","Dana Snyder,Dave Willis,Carey Means",54,73 user,82 critic,NA,"exercise-machine,robot,midnight-movie,critically-acclaimed,late-night","Animation,Action,Adventure,Comedy,Fantasy,Sci-Fi","Rated R for crude and sexual humor, violent images and language",USA,English,750000,3005175(USA),5518918,NA,Color,1.85:1
Look (2007)            ,"6.7 based on 1,490 user ratings",2008-09-06,Adam Rifkin,"Jamie McShane,Sebastian Feldman,Spencer Redford",50,35 user,42 critic,NA,"surveillance-camera,female-rear-nudity,breasts,erotica,woman-in-jeopardy","Comedy,Crime,Drama,Thriller","Rated R for strong sexual content, pervasive language, some violence and brief drug use",USA,English,NA,10347(USA),16136,NA,Color,NA
They Wait (2007)            ,"5.3 based on 2,693 user ratings",2009-04-01,Ernie Barbarash,"Jaime King,Terry Chen,Pei-Pei Cheng",NA,28 user,25 critic,NA,"ghost,pharmacist,funeral,murder,miscegenation","Horror,Mystery,Thriller",Rated R for some violence/disturbing images,Canada,English,NA,NA,NA,99,Color,2.35:1
Hell Ride (2008)            ,"5.1 based on 14,165 user ratings",2009-01-17,Larry Bishop,"Larry Bishop,Dennis Hopper,Michael Madsen",25,130 user,85 critic,NA,"biker,rival-gang,motorcycle-gang,motorcycle,revenge","Action,Drama,Thriller","Rated R for strong violence, sexual content including graphic nudity and dialogue, language and drug use",USA,English,NA,100164(USA),194287,84, Black and White,2.35:1
Baby Boom (1987)            ,"6.1 based on 10,464 user ratings",1987-10-30,NA,NA,53,51 user,25 critic,NA,"baby,baby-girl,vermont,veterinarian,inheritance","Comedy,Drama,Romance",NA,USA,English,NA,NA,26712476,110,Color,1.85:1
Does Your Soul Have a Cold? (2007)            ,7.8 based on 91 user ratings,2013-10-19,NA,NA,NA,1 user,2 critic,NA,NA,Documentary,NA,USA,Japanese,NA,NA,NA,NA,Color,2.35:1
Tooth and Nail (2007)            ,"4.9 based on 3,316 user ratings",2007-10-16,Mark Young,"Michael Madsen,Vinnie Jones,Rachel Miner",NA,50 user,48 critic,NA,"cannibal,hospital,arrow-through-the-head,violence,sex","Drama,Horror,Thriller","Rated R for strong violence, language and some sexuality",USA,English,4200000,NA,NA,94,Color,1.85:1
A Map for Saturday (2007)            ,8.0 based on 804 user ratings,2007-03-16,NA,NA,NA,9 user,1 critic,NA,"travel,around-the-world,backpacking",Documentary,NA,USA,English,NA,NA,NA,NA,Color,1.33:1
The Little Traitor (2007)            ,7.0 based on 669 user ratings,2009-04-02,Lynn Roth,"Ido Port,Alfred Molina,Gilya Stern",47,11 user,12 critic,NA,"israel,british-soldier,friendship,traitor,jewish",Drama,NA,"Israel,USA","Hebrew,English",1700000,3227(USA),401538,88,Color,NA
Year of the Dog (2007)            ,"6.1 based on 5,400 user ratings",2007-05-11,Mike White,"Molly Shannon,John C. Reilly,Peter Sarsgaard",70,73 user,104 critic,NA,"dog,love,animal,office,neighbor","Comedy,Drama",Rated PG-13 for some suggestive references,USA,English,NA,108223(USA),1538703,97,Color,1.85:1
Crazy Love (2007)            ,"7.1 based on 2,054 user ratings",2007-06-01,NA,NA,69,27 user,56 critic,NA,"extramarital-affair,stalker,secretary,prison,obsession","Documentary,Romance","Rated PG-13 for language including sexual references, and mature thematic elements",USA,English,NA,17952(USA),300372,NA,Color,1.85:1
Netherbeast Incorporated (2007)            ,5.9 based on 952 user ratings,2007-03-30,Dean Matthew Ronalds,"Darrell Hammond,Steve Burns,Judd Nelson",NA,18 user,13 critic,NA,"vampire,dark-comedy,arizona,based-on-short-film","Comedy,Horror",NA,USA,English,725000,NA,NA,93,Color,NA
Return to House on Haunted Hill (2007)            ,"4.6 based on 7,676 user ratings",2007-10-16,Víctor García,"Amanda Righetti,Cerina Vincent,Erik Palladino",NA,90 user,55 critic,NA,"evil,statue,death,ghost,impaled-skull",Horror,"Rated R for strong bloody horror violence, language and brief sexuality/nudity",USA,English,NA,NA,NA,79,Color,2.35:1
Wristcutters: A Love Story (2006)            ,"7.4 based on 46,014 user ratings",2007-11-02,Goran Dukic,"Patrick Fugit,Shea Whigham,Tom Waits",62,88 user,117 critic,4,"suicide,hitchhiker,death,afterlife,camping","Comedy,Drama,Fantasy,Romance",Rated R for language and disturbing content involving suicide,"USA,UK","English,Russian",1000000,42808(USA),104077,88,Color,1.78:1
Daddy's Little Girls (2007)            ,"5.4 based on 5,939 user ratings",2007-02-14,Tyler Perry,"Gabrielle Union,Idris Elba,Tracee Ellis Ross",49,56 user,31 critic,NA,"garage,drug-dealer,single-father,lawyer,punctuation-in-title","Drama,Romance","Rated PG-13 for thematic material, drug and sexual content, some violence and language",USA,English,10000000,13064075(USA),31339647,100,Color,1.85:1
Jack Smith and the Destruction of Atlantis (2006)            ,7.5 based on 149 user ratings,2006-04-26,NA,NA,72,7 user,19 critic,NA,NA,Documentary,NA,USA,English,NA,NA,NA,NA,Color,1.78:1
Happily N'Ever After (2006)            ,"4.5 based on 8,687 user ratings",2007-01-05,NA,NA,28,71 user,93 critic,NA,"cinderella,first-of-series,apostrophe-in-title,punctuation-in-title,three-word-title","Animation,Adventure,Comedy,Family,Fantasy",Rated PG for some mild action and rude humor,"USA,Germany",English,47000000,6608244(USA),15519841,75,Color,1.85:1
Borderland (2007)            ,"5.6 based on 8,047 user ratings",2009-04-09,Zev Berman,"Brian Presley,Jake Muxworthy,Rider Strong",NA,58 user,67 critic,NA,"mexico,human-sacrifice,cult,drug,prostitute","Crime,Horror,Thriller","Rated R for strong grisly violence/torture, drug use, language and some sexuality/nudity",USA,"English,Spanish",NA,NA,NA,105,Color,2.35:1
Boogeyman 2 (2007)            ,"5.2 based on 6,402 user ratings",2008-01-08,Jeff Betancourt,"Danielle Savre,Matt Cohen,Chrissy Calhoun",NA,53 user,50 critic,NA,"phobia,mental-health,vomiting,attempted-suicide,teenager","Drama,Horror,Thriller",NA,USA,English,4500000,NA,NA,93,Color,2.35:1
The TV Set (2006)            ,"6.7 based on 5,076 user ratings",2006-04-28,Jake Kasdan,"David Duchovny,Sigourney Weaver,Ioan Gruffudd",65,34 user,60 critic,NA,"assistant,tv-series-pilot,pregnancy,writer,two-versions","Comedy,Drama",Rated R for language,USA,English,NA,34531(USA),265550,88,Color,2.35:1
Code Name: The Cleaner (2007)            ,"4.5 based on 9,777 user ratings",2007-01-05,Les Mayfield,"Cedric the Entertainer,Lucy Liu,Nicollette Sheridan",33,26 user,53 critic,NA,"violence,comic-violence,hand-to-hand-combat,kung-fu,talking-to-self-in-mirror","Action,Comedy,Crime","Rated PG-13 for sexual content, crude humor and some violence",USA,English,20000000,4244142(USA),8104069,84,Color,1.85:1
Blind Date (2007)            ,6.0 based on 752 user ratings,2008-09-18,Stanley Tucci,"Stanley Tucci,Patricia Clarkson,Thijs Römer",51,7 user,26 critic,NA,"blind-date,personal-ad,vomiting,magic-trick,card-trick","Comedy,Drama,Romance",NA,"USA,UK","English,French",£1500,NA,NA,80,Color,1.66:1
The Death and Life of Bobby Z (2007)            ,"5.9 based on 12,052 user ratings",2007-11-17,John Herzfeld,"Paul Walker,Laurence Fishburne,Olivia Wilde",NA,31 user,30 critic,NA,"on-the-run,prison,drug-lord,vegan,vegetarian","Action,Crime,Thriller","Rated R for violence, some drug use, language and brief nudity","USA,Germany",English,22000000,NA,NA,NA,Color,2.35:1
Balls of Fury (2007)            ,"5.3 based on 35,365 user ratings",2007-08-29,Robert Ben Garant,"Dan Fogler,Christopher Walken,George Lopez",38,141 user,129 critic,4,"ping-pong,fbi-agent,paddle,competition,ball","Comedy,Crime,Sport","Rated PG-13 for crude and sex-related humor, and for language",USA,"English,Mandarin",NA,14312850(USA),32878486,90,Color,1.85:1
In the Name of the King: A Dungeon Siege Tale (2007)            ,"3.8 based on 38,361 user ratings",2008-01-11,Uwe Boll,"Jason Statham,Ron Perlman,Ray Liotta",15,368 user,139 critic,2,"farmer,krug,wizard,rescue,king","Action,Adventure,Fantasy,Thriller",Rated PG-13 for intense battle sequences,"Germany,Canada,USA",English,60000000,2984524(USA),4535117,127,Color,2.35:1
Wind Chill (2007)            ,"5.9 based on 17,682 user ratings",2007-08-03,Gregory Jacobs,"Emily Blunt,Ashton Holmes,Martin Donovan",52,120 user,78 critic,NA,"college-student,freezing,supernatural,ghost,christmas","Drama,Horror,Thriller",Rated R for some violence and disturbing images,"USA,UK",English,6000000,20146(USA),20146,91,Color,2.35:1
Homo Erectus (2007)            ,"3.5 based on 1,418 user ratings",2008-07-21,Adam Rifkin,"Adam Rifkin,Ali Larter,Hayes MacArthur",NA,12 user,11 critic,NA,"caveman,inventor,evolution,unrequited-love,fire","Action,Comedy,Drama,Romance","Rated R for crude and sexual content, nudity and language",USA,English,NA,NA,NA,88,Color,1.85:1
