name,ratingValue,date,director,stars,metaScore,review_users,review_critcs,popularity,keywords,genres,contentRating,country,language,budget,opening_week,gross,runtime,color,asp
Love the Hard Way (2001)            ,"6.4 based on 2,147 user ratings",2003-03-27,NA,NA,42,42 user,24 critic,NA,"female-nudity,cigarette-smoking,based-on-novel,independent-film,thief","Drama,Crime,Romance","Rated R for sexual content, language and violence","Germany,USA","English,Spanish,German,French,Russian",NA,10721(USA),43571,104,Color,1.85:1
Marco Polo: Return to Xanadu (2001)            ,5.9 based on 62 user ratings,2001-12-22,NA,NA,NA,3 user,1 critic,NA,"marco-polo,venice-italy,seagull,princess,kublai-khan","Animation,Adventure,Biography,Family",NA,"USA,Slovakia,China",English,NA,NA,NA,82,Color,NA
Mickey's House of Villains (2001)            ,"6.5 based on 1,725 user ratings",2002-09-03,"Jamie Mitchell,Rick Calabash","Wayne Allwine,Tony Anselmo,Jeff Bennett",NA,11 user,9 critic,NA,"take-over,mouse,villain,gorilla,old-dark-house","Animation,Comedy,Family",NA,USA,English,NA,NA,NA,NA,Color,NA
Novocaine (2001)            ,"5.8 based on 9,582 user ratings",2001-12-14,David Atkins,"Steve Martin,Helena Bonham Carter,Chelcie Ross",45,105 user,84 critic,NA,"drugs,dentist,murder,sex,sunflower","Comedy,Crime,Drama,Thriller","Rated R for violence, sexuality, language and drug content",USA,"English,French",6000000,418098(USA),2025238,95,Color,1.85:1
My First Mister (2001)            ,"7.3 based on 4,945 user ratings",2001-10-26,NA,NA,48,111 user,49 critic,NA,"piercing,tattoo,middle-aged-man,high-school,death","Comedy,Drama,Romance",Rated R for language and some sexual material,"Germany,USA",English,NA,102456(USA),621377,109,Color,2.35:1
Formula 51 (2001)            ,"6.3 based on 42,841 user ratings",2002-10-18,Ronny Yu,"Samuel L. Jackson,Robert Carlyle,Emily Mortimer",23,167 user,95 critic,NA,"drugs,organized-crime,gangster,drug-lord,american-in-the-uk","Action,Comedy,Crime,Thriller","Rated R for strong violence, language, drug content and some sexuality","UK,Canada",English,28000000,£913239(UK),5204007,93,Color,2.35:1
Down to Earth (2001)            ,"5.4 based on 19,053 user ratings",2001-02-16,"Chris Weitz,Paul Weitz","Chris Rock,Regina King,Chazz Palminteri",32,122 user,61 critic,NA,"heaven,butler,angel,reincarnation,manhattan-new-york-city","Comedy,Fantasy","Rated PG-13 for language, sexual humor and some drug references","USA,Germany,Canada,Australia",English,30000000,20027309(USA),64172251,87,Color,1.85:1
Virtual Girl 2: Virtual Vegas (2001)            ,3.9 based on 129 user ratings,2001-11-10,NA,NA,NA,1 user,1 critic,NA,"framed-for-murder,mob-boss,pistol,beretta,hitman","Fantasy,Sci-Fi",Rated R for pervasive strong sexuality,USA,English,NA,NA,NA,84,Color,NA
Treading Water (2001)            ,5.7 based on 374 user ratings,2001-06-15,Lauren Himmel,"Angie Redman,Nina Landey,Annette Miller",NA,8 user,3 critic,NA,"christmas,lesbian,coming-out",Drama,NA,USA,English,NA,NA,NA,94,Color,NA
Korean War in Color (2001)            ,6.6 based on 42 user ratings,2001-08-01,NA,NA,NA,1 user,NA,NA,NA,Documentary,NA,USA,English,NA,NA,NA,NA,Color,NA
O (2001)            ,"6.2 based on 17,321 user ratings",2001-08-31,Tim Blake Nelson,"Mekhi Phifer,Julia Stiles,Martin Sheen",53,153 user,92 critic,NA,"love,basketball,boarding-school,shakespeare%27s-othello,basketball-player","Drama,Romance,Thriller","Rated R for violence, a scene of strong sexuality, language and drug use",USA,English,5000000,6916625(USA),16017403,95,Color,1.85:1
One Day... (2001)            ,6.3 based on 518 user ratings,NA,Michel Gondry,"Michel Gondry,David Cross",NA,1 user,NA,NA,NA,"Comedy,Short",NA,USA,English,NA,NA,NA,NA,Color,NA
Once Upon a Time: Sergio Leone (2001)            ,6.4 based on 157 user ratings,2003-07-08,Howard Hill,"Carla Leone,Piero De Bernardi,Enrico Medioli",NA,2 user,1 critic,NA,once-upon-a-time-in-the-title,Documentary,NA,UK,"English,Italian",NA,NA,NA,NA,Color,1.85:1
Beethoven's 4th (2001)            ,"4.0 based on 2,519 user ratings",2001-12-04,David M. Evans,"Judge Reinhold,Julia Sweeney,Joe Pichler",NA,13 user,6 critic,NA,"dog-movie,leash,training-a-dog,abductor,ransom","Comedy,Family",NA,USA,English,5000000,NA,NA,93,Color,1.85:1
Pavilion of Women (2001)            ,5.9 based on 876 user ratings,2001-11-16,Ho Yim,"Willem Dafoe,Luo Yan,Sau Sek",26,26 user,18 critic,NA,"china,priest,love,concubine,tutor","Drama,Romance,War",Rated R for sexuality and war images,"China,USA","English,Mandarin",5000000,16368(USA),35938,116,Color,1.85:1
The Anniversary Party (2001)            ,"6.4 based on 7,402 user ratings",2001-06-29,"Alan Cumming,Jennifer Jason Leigh","Alan Cumming,Jennifer Jason Leigh,Phoebe Cates",56,127 user,63 critic,NA,"party,ecstasy,weight-obsession,written-and-directed-by-cast-member,aging","Comedy,Drama,Romance","Rated R for language, drug use and nudity",USA,English,NA,158533(USA),4013506,115,Color,1.78:1
American Outlaws (2001)            ,"6.0 based on 12,069 user ratings",2001-08-17,Les Mayfield,"Colin Farrell,Scott Caan,Ali Larter",25,162 user,44 critic,NA,"old-west,railroad,legend,outlaw,stealing-from-the-rich","Action,Western",Rated PG-13 for western violence,USA,English,35000000,4855475(USA),13264986,94,Color,1.85:1
Back to the Secret Garden (2001)            ,5.9 based on 659 user ratings,2001-09-02,NA,NA,NA,6 user,5 critic,NA,"secret,garden,sequel,orphan,obsession","Adventure,Family,Fantasy",NA,"USA,Germany,UK",English,NA,NA,NA,100,Color,NA
Scout's Honor (2001)            ,8.0 based on 89 user ratings,2001-01-25,Tom Shepard,"Steven Cozza,Tim Curran,James Dale",NA,3 user,5 critic,NA,"gay-activist,scoutmaster,scouting-for-all,69-year-old,petaluma-california",Documentary,NA,USA,English,NA,NA,NA,57, Black and White,NA
Knockaround Guys (2001)            ,"6.1 based on 19,756 user ratings",2002-10-11,"Brian Koppelman,David Levien","Jennifer Baxter,Dennis Hopper,Vin Diesel",30,135 user,57 critic,NA,"mobster,sheriff,montana,money,mob","Crime,Drama,Thriller","Rated R for violence, language and some drug use",USA,English,NA,5016852(USA),11632420,92,Color,2.35:1
Driven (2001)            ,"4.5 based on 34,407 user ratings",2001-04-27,Renny Harlin,"Sylvester Stallone,Kip Pardue,Til Schweiger",29,346 user,109 critic,NA,"rookie,german,car-race,race-car-driver,race-car","Action,Drama,Sport",Rated PG-13 for language and some intense crash sequences,"USA,Canada,Australia","English,German,Spanish",72000000,12174504(USA),32616869,116,Color,2.35:1
Super Troopers (2001)            ,"7.1 based on 76,044 user ratings",2002-02-15,Jay Chandrasekhar,"Jay Chandrasekhar,Kevin Heffernan,André Vippolis",48,333 user,100 critic,792,"police,highway,vermont,state-trooper,drugs","Comedy,Crime,Mystery","Rated R for language, sexual content and drug use",USA,"English,German,French",1200000,7149203(USA),18488314,100,Color,1.85:1
Jimmy Neutron: Boy Genius (2001)            ,"6.0 based on 23,891 user ratings",2001-12-21,John A. Davis,"Debi Derryberry,Rob Paulsen,Megan Cavanagh",65,118 user,66 critic,NA,"rescue,alien,genius,boy-genius,children","Animation,Action,Adventure,Comedy,Family,Sci-Fi",NA,USA,English,30000000,18554948(USA),80920948,82,Color,1.85:1
Summer Catch (2001)            ,"4.9 based on 12,980 user ratings",2001-08-24,Michael Tollin,"Freddie Prinze Jr.,Jessica Biel,Fred Ward",21,107 user,50 critic,NA,"summer,baseball,rivalry,baseball-player,night","Comedy,Drama,Romance,Sport","Rated PG-13 for sexual content, language and some drinking",USA,English,34000000,7018593(USA),19693891,108,Color,1.85:1
Gypsy 83 (2001)            ,"7.0 based on 1,270 user ratings",2001-06-06,NA,NA,47,32 user,14 critic,NA,"gay-lead-character,gay-kiss,sex,undressing,kiss","Drama,Romance",Rated R for strong sexuality and language,USA,English,NA,5054(USA),29367,94,Color,NA
Lovely & Amazing (2001)            ,"6.9 based on 6,035 user ratings",2002-08-02,Nicole Holofcener,"Catherine Keener,Brenda Blethyn,Troy Ruptash",75,85 user,71 critic,NA,"insecurity,homecoming-queen,african-american,dog,surgery","Comedy,Drama,Romance",Rated R for language and nudity,USA,English,250000,91910(USA),4186931,91,Color,1.85:1
Christmas Carol: The Movie (2001)            ,"5.6 based on 1,377 user ratings",2001-12-07,NA,NA,NA,15 user,14 critic,NA,"ghost,punctuation-in-title,holiday,christmas,1840s","Animation,Family",Rated PG for momentary language,"UK,Germany",English,12000000,£171576(UK),NA,NA,Color,1.85:1
Kissing Jessica Stein (2001)            ,"6.7 based on 14,005 user ratings",2002-04-05,Charles Herman-Wurmfeld,"Jennifer Westfeldt,Heather Juergensen,Tovah Feldshuh",72,190 user,110 critic,NA,"journalist,friendship,friend,new-york-city,personal-ad","Comedy,Drama,Romance",Rated R for sexual content and language,USA,English,1000000,346999(USA),7022940,97,Color,1.85:1
Monkeybone (2001)            ,"4.7 based on 14,261 user ratings",2001-02-23,Henry Selick,"Brendan Fraser,Bridget Fonda,John Turturro",40,172 user,74 critic,NA,"death,nightmare,coma,carnival,monkey","Animation,Comedy,Fantasy",Rated PG-13 for crude humor and some nudity,USA,English,75000000,2685078(USA),5409517,93,Color,1.85:1
Lost Worlds: Life in the Balance (2001)            ,6.8 based on 137 user ratings,2001-04-14,NA,NA,NA,4 user,3 critic,NA,imax,"Documentary,Short",NA,"Canada,USA",English,NA,NA,NA,40,Color,1.44:1
The Wash (2001)            ,"4.6 based on 5,608 user ratings",2001-11-14,DJ Pooh,"Dr. Dre,Snoop Dogg,Anthony Albano",18,38 user,27 critic,NA,"car-wash,rent,roommate,african-american-stereotype,threatening-telephone-call",Comedy,NA,USA,English,4000000,2875067(USA),10097096,NA,Color,1.85:1
Domestic Disturbance (2001)            ,"5.5 based on 21,253 user ratings",2001-11-02,Harold Becker,"John Travolta,Nick Loren,James Lashly",29,190 user,98 critic,4,"witness,stepfather,boy,boat-builder,amateur-detective","Crime,Mystery,Thriller","Rated PG-13 for violence, brief sexuality and language",USA,English,53000000,14033112(USA),45207112,89,Color,2.35:1
Madison (2001)            ,"6.5 based on 1,032 user ratings",2005-04-22,William Bindley,"Jim Caviezel,Mary McCormack,Jake Lloyd",43,26 user,21 critic,NA,"hydroplane,boat-racing,one-word-title,scolding,loyalty","Drama,Sport",Rated PG for some mild language and sports peril,USA,English,NA,268370(USA),508867,94,Color,2.35:1
The Shaft (2001)            ,"4.4 based on 2,988 user ratings",2001-09-06,NA,NA,NA,68 user,29 critic,NA,"elevator,killed-in-an-elevator,remake-by-original-director,elevator-shaft,elevator-malfunction","Action,Horror,Mystery,Sci-Fi,Thriller","Rated R for horror violence, language and some sexuality","USA,Netherlands",English,15000000,NA,NA,111,Color,2.35:1
The Tunnel (2001)            ,6.5 based on 93 user ratings,2001-11-17,NA,NA,NA,15 user,10 critic,NA,"tromaesque,amnesia,smoking,gambling,faith","Short,Horror,Mystery",NA,USA,English,NA,NA,NA,35,Color,1.85:1
See Spot Run (2001)            ,"5.4 based on 7,386 user ratings",2001-03-02,NA,NA,24,53 user,51 critic,NA,"fbi,mailman,witness-protection,boy,van","Action,Comedy,Crime,Family","Rated PG for crude humor, language and comic violence","USA,Australia","English,American Sign Language",35000000,9715102(USA),33357476,94,Color,1.85:1
Bones (2001)            ,"4.1 based on 5,595 user ratings",2001-10-24,Ernest R. Dickerson,"Snoop Dogg,Pam Grier,Michael T. Weiss",42,89 user,52 critic,NA,"revenge,nightclub,corrupt-cop,one-word-title,old-dark-house","Crime,Horror","Rated R for violence/gore, language, sexuality and drugs",USA,"English,French,Spanish",16000000,2823548(USA),7307756,96,Color,2.35:1
Freestyle: The Art of Rhyme (2000)            ,7.7 based on 448 user ratings,2000-04-14,Kevin Fitzgerald,"Muhammad Ali,Planet Asia,Bahamadia",63,6 user,17 critic,NA,"hip-hop,freestyle,battle,underground,live-performance","Documentary,Music",NA,USA,English,NA,4842(USA),11255,60, Black and White,NA
Casper's Haunted Christmas (2000)            ,4.6 based on 612 user ratings,2000-10-31,NA,NA,NA,3 user,4 critic,NA,"scare,look-alike,ruler,ghost,christmas","Animation,Family,Fantasy,Horror",NA,"Canada,USA",English,NA,NA,NA,84, Black and White,NA
Max Keeble's Big Move (2001)            ,"5.3 based on 5,785 user ratings",2001-10-05,Tim Hill,"Alex D. Linz,Larry Miller,Jamie Kennedy",40,69 user,37 critic,4,"school,moving,principal,revenge,bully","Comedy,Crime,Family",Rated PG for some bullying and crude humor,USA,English,12000000,5377958(USA),17292381,86,Color,1.85:1
Lover's Prayer (2001)            ,5.2 based on 575 user ratings,2001-09-18,Reverge Anselmo,"Kirsten Dunst,Julie Walters,Geraldine James",NA,21 user,4 critic,NA,"love,suitor,russia,1800s,infidelity","Drama,Romance,War",Rated PG-13 for thematic elements,"USA,UK",English,NA,NA,NA,106,Color,NA
Buffalo Soldiers (2001)            ,"6.9 based on 20,719 user ratings",2002-10-31,Gregor Jordan,"Joaquin Phoenix,Anna Paquin,Ed Harris",56,111 user,109 critic,NA,"germany,berlin-wall,specialist,murder,soldier","Comedy,Crime,Drama,Thriller,War","Rated R for violence, drug content, strong language and some sexuality","UK,Germany","English,Turkish",15000000,£113664(UK),353743,98,Color,2.35:1
To End All Wars (2001)            ,"7.1 based on 8,819 user ratings",2001-09-02,David L. Cunningham,"Robert Carlyle,Kiefer Sutherland,Ciarán McMenamin",NA,164 user,20 critic,NA,"japanese,jungle,freedom,bushido,escape","Action,Drama,War",Rated R for war-related violence,USA,"English,Japanese",14000000,NA,NA,125, Black and White,1.85:1
Lovesong (2001)            ,6.5 based on 387 user ratings,2001-03-04,NA,NA,NA,2 user,4 critic,NA,"first-of-series,sex,painted-light,love,independent-film",Short,NA,USA,NA,NA,NA,NA,11,Color,1.37:1
Exit Wounds (2001)            ,"5.5 based on 27,551 user ratings",2001-03-16,Andrzej Bartkowiak,"Steven Seagal,DMX,Isaiah Washington",39,232 user,107 critic,NA,"heroin,drugs,drug-dealer,corrupt-cop,vice-president","Action,Comedy,Crime,Drama,Thriller","Rated R for strong violence, language and some sexuality/nudity",USA,English,33000000,18485586(USA),51758599,101,Color,2.35:1
Corky Romano (2001)            ,"4.6 based on 10,952 user ratings",2001-10-12,Rob Pritts,"Chris Kattan,Peter Falk,Vinessa Shaw",20,100 user,62 critic,NA,"fbi,mafia,undercover,mobster,veterinarian","Comedy,Crime","Rated PG-13 for drug and sex-related humor, and for language",USA,"English,Vietnamese,Spanish,Thai",11000000,9023173(USA),23978402,86,Color,1.85:1
Crocodile Dundee in Los Angeles (2001)            ,"4.8 based on 19,670 user ratings",2001-04-20,Simon Wincer,"Paul Hogan,Linda Kozlowski,Jere Burns",37,118 user,70 critic,NA,"boat,knife,crocodile,paramount-pictures,garbage-can","Adventure,Comedy,Crime",Rated PG for some language and brief violence,"Australia,USA",English,21150000,7714362(USA),25590119,92,Color,1.85:1
Contagion (2002)            ,4.0 based on 552 user ratings,2003-10-07,NA,NA,NA,66 user,1 critic,NA,NA,"Drama,Sci-Fi",Rated PG-13 for violence and thematic elements,USA,English,NA,NA,NA,95,Color,NA
Sexual Predator (2001)            ,4.4 based on 750 user ratings,2002-02-12,NA,NA,NA,17 user,9 critic,NA,"female-full-frontal-nudity,breasts,sex-scene,woman-on-top,policewoman",Thriller,"Rated R for strong sexuality, and for violence and language",USA,English,1000000,NA,NA,85,Color,NA
Josie and the Pussycats (2001)            ,"5.3 based on 18,879 user ratings",2001-04-11,"Harry Elfont,Deborah Kaplan","Rachael Leigh Cook,Tara Reid,Rosario Dawson",47,242 user,93 critic,3,"music-industry,pop-band,girl-band,fictional-band,based-on-tv-series","Comedy,Music",Rated PG-13 for language and sensuality,"Canada,USA",English,22000000,4562455(USA),14252830,98,Color,1.85:1
MVP: Most Vertical Primate (2001)            ,3.4 based on 794 user ratings,2001-10-05,Robert Vince,"Cameron Bancroft,Bob Burnquist,Bernie",NA,7 user,4 critic,NA,"shop-owner,hockey,caretaker,orphan,friendship","Comedy,Family,Sport",NA,"Canada,USA",English,NA,NA,NA,87,Color,NA
Thy Neighbor's Wife (2001)            ,3.7 based on 531 user ratings,2001-09-18,NA,NA,NA,14 user,5 critic,NA,"revenge,poison,suicide,housekeeper,promiscuous-woman","Crime,Drama,Thriller",Rated R for sexuality and some violence,USA,English,NA,NA,NA,92,Color,1.85:1
The Fourth Angel (2001)            ,"5.4 based on 2,647 user ratings",2002-01-18,John Irvin,"Jeremy Irons,Forest Whitaker,Jason Priestley",NA,23 user,8 critic,NA,"terrorist,fbi,terrorist-group,embassy,cyprus","Thriller,Drama,Action",Rated R for strong violence and some language,"UK,Canada","English,French,Serbo-Croatian",NA,334895(France),NA,96,Color,2.35:1
Glitter (2001)            ,"2.1 based on 19,397 user ratings",2001-09-21,Vondie Curtis-Hall,"Mariah Carey,Eric Benét,Max Beesley",14,308 user,66 critic,NA,"disc-jockey,music-business,cult-film,one-word-title,female-protagonist","Drama,Music,Romance","Rated PG-13 for some sensuality, language and brief violence",USA,English,22000000,2414596(USA),4273372,104,Color,2.35:1
Promises (2001)            ,"8.5 based on 2,377 user ratings",2001-12-20,NA,NA,80,36 user,30 critic,NA,"children,palestinian,peace,arab,israeli-palestinian-conflict",Documentary,NA,USA,"English,Arabic,Hebrew",NA,11138(USA),243769,NA,Color,1.66:1
Stocking Seraglio (2001)            ,NA,2001-10-14,NA,"Roxanne Chadwick,Azlyn Farros,Jade Kim",NA,NA,NA,NA,"topless,stocking-fetish,leg-fetish,foot-fetish,bedroom",NA,NA,USA,English,NA,NA,NA,NA,Color,NA
Diary of a Sex Addict (2001)            ,"2.9 based on 1,363 user ratings",2001-11-13,NA,NA,NA,38 user,5 critic,NA,"male-rear-nudity,male-nudity,woman-scorned,false-positive,flashback",Drama,Rated R for strong sexual content and language,USA,English,NA,NA,NA,93,Color,1.78:1
Baby Boy (2001)            ,"6.4 based on 9,535 user ratings",2001-06-27,John Singleton,"AlexSandra Wright,Tyrese Gibson,Taraji P. Henson",55,81 user,41 critic,4,"cartoon-on-tv,two-word-title,family-relationships,physical-abuse,single-parent","Crime,Drama,Romance,Thriller","Rated R for strong sexuality, language, violence and some drug use",USA,English,16000000,8606403(USA),28734552,130, Black and White,1.85:1
No Such Thing (2001)            ,"6.2 based on 3,393 user ratings",2002-11-15,NA,NA,36,76 user,39 critic,NA,"monster,creature,society,fiance,boss","Comedy,Drama,Fantasy",Rated R for language and brief violence,"USA,Iceland","English,Icelandic",NA,25324(USA),60006,102,Color,1.85:1
On the Bus (2001)            ,4.6 based on 296 user ratings,2002-06-10,NA,NA,NA,4 user,NA,NA,"nudity,road-trip,gay-interest,burning-man,homosexual-jock",Documentary,NA,USA,English,NA,NA,NA,97,Color,NA
Bat Thumb (2001)            ,6.7 based on 809 user ratings,2001-01-01,NA,NA,NA,6 user,4 critic,NA,"spoof,spoof-title,weapon,violence,villain","Comedy,Short",NA,USA,English,NA,NA,NA,28,Color,1.33:1
The Body (2001)            ,"5.3 based on 6,498 user ratings",2001-12-13,Jonas McCord,"Antonio Banderas,Olivia Williams,John Shrapnel",21,73 user,28 critic,NA,"jerusalem,cave,tomb,skull,street-shootout","Drama,Mystery,Romance,Thriller",Rated PG-13 for some violent sequences and brief language,"USA,Israel,Germany","English,Arabic,Hebrew",30000000,19988(USA),33565,109,Color,2.35:1
Town & Country (2001)            ,"4.4 based on 4,099 user ratings",2001-04-27,Peter Chelsom,"Warren Beatty,Diane Keaton,Nastassja Kinski",34,89 user,62 critic,NA,"friend,architect,hardware-store,anniversary,cellist","Comedy,Romance",Rated R for sexuality and language,USA,English,90000000,3029858(USA),6712451,104,Color,1.85:1
Amy's Orgasm (2001)            ,"5.3 based on 1,607 user ratings",2004-10-21,Julie Davis,"Julie Davis,Nick Chinlund,Caroline Aaron",36,40 user,16 critic,NA,"dating,orgasm,priest,radio-host,shock-jock","Comedy,Romance","Rated R for strong sexual content including dialogue, and for language",USA,English,500000,9750(USA),119664,87,Color,1.85:1
The Order (2001)            ,"4.6 based on 6,487 user ratings",2001-12-27,Sheldon Lettich,"Jean-Claude Van Damme,Sofia Milos,Charlton Heston",NA,62 user,23 critic,NA,"airport,policewoman,m-16,semiautomatic-pistol,ak-47","Action,Adventure,Comedy",Rated R for violence,"Aruba,USA","English,Syriac,Assyrian Neo-Aramaic,Arabic,Aramaic,French,Hebrew,Ukrainian",12000000,NA,NA,89,Color,1.85:1
Good Advice (2001)            ,"6.2 based on 5,813 user ratings",2001-11-15,NA,NA,NA,48 user,20 critic,NA,"stockbroker,advice-columnist,new-york-city,manhattan-new-york-city,chrysler-building-manhattan-new-york-city","Comedy,Romance",Rated R for language and sexual content,USA,English,NA,NA,NA,93,Color,1.85:1
Shark Attack 2 (2000)            ,"3.0 based on 1,936 user ratings",2000-12-05,David Worth,"Thorsten Kaye,Nikita Ager,Dan Metcalfe",NA,66 user,13 critic,NA,"shark,diving,shark-attack,beach,shark-hunter","Horror,Thriller","Rated R for shark attacks, language and some sexuality","South Africa,USA",English,NA,NA,NA,98,Color,NA
Muhammad Ali: Through the Eyes of the World (2001)            ,7.3 based on 149 user ratings,2001-11-19,NA,NA,NA,1 user,2 critic,NA,NA,Documentary,NA,UK,English,NA,NA,NA,115,Color,NA
102 Dalmatians (2000)            ,"4.8 based on 26,362 user ratings",2000-11-22,NA,NA,35,77 user,84 critic,NA,"prison,dog,parole,parole-officer,puppy","Adventure,Comedy,Family",NA,"USA,UK",English,85000000,19883351(USA),66941559,100,Color,1.85:1
World Traveler (2001)            ,"5.5 based on 1,000 user ratings",2002-01-17,Bart Freundlich,"Billy Crudup,Julianne Moore,Francie Swift",39,29 user,27 critic,NA,"road-movie,urinating-woman,midlife-crisis,on-the-road,independent-film",Drama,Rated R for language and some sexuality,"Canada,USA",English,2000000,16072(USA),97000,103,Color,2.35:1
My Best Friend's Wife (2001)            ,5.3 based on 423 user ratings,2001-10-23,NA,NA,NA,6 user,2 critic,NA,"friend,marriage,flower-shop,friendship,new-jersey","Comedy,Drama",Rated R for language and some sexuality/nudity,USA,English,250000,NA,NA,NA,Color,1.85:1
Say It Isn't So (2001)            ,"4.9 based on 11,360 user ratings",2001-03-23,J.B. Rogers,"Chris Klein,Heather Graham,Orlando Jones",21,91 user,87 critic,NA,"wedding,fisting,bestiality,brother-sister-incest,hit-on-the-head-with-a-pipe","Comedy,Romance","Rated R for strong sexual content, crude humor and language",USA,English,25000000,2861903(USA),5516708,95,Color,1.85:1
Out Cold (2001)            ,"6.3 based on 14,644 user ratings",2001-11-21,"Brendan Malloy,Emmett Malloy","Flex Alexander,David Denman,A.J. Cook",22,90 user,37 critic,4,"mountain,snowboard,alaska,snowboarding,ski-resort","Comedy,Sport","Rated PG-13 for language, crude and sexual humor, and substance abuse",USA,English,11000000,4531665(USA),13903262,89,Color,1.85:1
Freedom Downtime (2001)            ,7.6 based on 796 user ratings,2001-09-22,NA,NA,NA,19 user,NA,NA,"computer,freedom,archive-footage,hacking,two-word-title","Documentary,Adventure",NA,USA,"English,French,German,Italian,Spanish",25000,NA,NA,121,Color,NA
The Broken Hearts Club: A Romantic Comedy (2000)            ,"7.0 based on 6,072 user ratings",2000-10-20,Greg Berlanti,"Timothy Olyphant,Dean Cain,Zach Braff",51,120 user,51 critic,NA,"gay,friend,restaurant,photographer,lesbian","Comedy,Drama,Romance,Sport",NA,USA,English,1000000,109694(USA),1744858,94,Color,2.35:1
Wishmaster 3: Beyond the Gates of Hell (2001)            ,"3.5 based on 3,022 user ratings",2001-10-23,Chris Angel,"Jason Connery,A.J. Cook,Tobias Mehler",NA,68 user,25 critic,NA,"djinn,college,wishmaster,blackmail,reference-to-trojan-war","Fantasy,Horror,Thriller","Rated R for violence/gore, some sexuality and language","Canada,USA",English,NA,NA,NA,89,Color,NA
Series 7: The Contenders (2001)            ,"6.6 based on 5,848 user ratings",2001-05-25,NA,NA,55,133 user,71 critic,NA,"game-of-survival,last-man-standing,fictional-game-show,fictional-reality-show,contestant","Comedy,Thriller",Rated R for strong violent content and language,USA,English,NA,28844(USA),171478,86,Color,1.85:1
The Marksman (2005)            ,"4.0 based on 3,752 user ratings",2005-10-12,Marcus Adams,"Wesley Snipes,William Hope,Emma Samms",NA,77 user,20 critic,NA,"rebel,jet-fighter,black-american,african-american,capoeira","Action,Adventure,Thriller","Rated R for violence, language and brief nudity",USA,English,NA,NA,NA,95,Color,1.85:1
Trembling Before G-d (2001)            ,7.2 based on 819 user ratings,2001-12-06,Sandi Simcha Dubowski,"Shlomo Ashkinazy,Steve Greenberg,Nathan Lopes Cardozo",66,16 user,37 critic,NA,"gay,jew,faith,orthodox-jew,lesbian",Documentary,NA,"Israel,France,USA","English,Yiddish,Hebrew",NA,21410(USA),619612,NA,Color,1.66:1
Green Dragon (2001)            ,6.4 based on 874 user ratings,2004-04-23,Timothy Linh Bui,"Patrick Swayze,Forest Whitaker,Duong Don",49,19 user,14 critic,NA,"vietnam-war,refugee-camp,color-in-title,animal-in-title,polygyny",Drama,"Rated PG-13 for some disturbing situations, nudity and language",USA,"English,Vietnamese",NA,NA,NA,115,Color,1.85:1
Get Your Stuff (2000)            ,5.8 based on 517 user ratings,2000-06-17,NA,NA,NA,17 user,2 critic,NA,"gay,gay-couple,alcoholic-mother,couples-counselling,bouquet","Comedy,Drama",NA,USA,English,NA,NA,NA,93,Color,1.78:1
All the Queen's Men (2001)            ,"4.5 based on 2,234 user ratings",2001-12-13,NA,NA,19,40 user,19 critic,NA,"behind-enemy-lines,punctuation-in-title,box-office-flop,apostrophe-in-title,gay-interest","Comedy,War,Action,Drama","Rated PG-13 for language, violence and sexuality","Germany,Austria,USA","English,German,Italian",25000000,15026(USA),22723,99,Color,2.35:1
Turbulence 2: Fear of Flying (1999)            ,"4.3 based on 1,775 user ratings",1999-12-27,David Mackay,"Craig Sheffer,Tom Berenger,Jennifer Beals",NA,30 user,5 critic,NA,"pilot,hijack,fear-of-flying,airplane,father-son-relationship","Action,Thriller",Rated R for violence and brief strong language,USA,English,NA,NA,NA,101,Color,NA
Blow Dry (2001)            ,"6.3 based on 6,916 user ratings",2001-03-30,Paddy Breathnach,"Alan Rickman,Natasha Richardson,Rachel Griffiths",38,85 user,58 critic,NA,"championship,champion,cancer,competition,washing-hair","Comedy,Drama,Romance",Rated R for some language and brief nudity,"USA,UK,Germany",English,NA,240166(USA),637769,94,Color,1.85:1
Pretty Cool (2006)            ,4.3 based on 382 user ratings,2006-11-24,NA,NA,NA,5 user,3 critic,NA,"topless,spontaneous-orgasm,orgasm-on-command,orgasm,female-removes-her-clothes",Fantasy,"Rated R for sexual content, nudity and language",USA,English,NA,NA,NA,NA,Color,NA
Cold Heart (2001)            ,5.4 based on 579 user ratings,2001-02-10,Dennis Dimster,"Nastassja Kinski,Jeff Fahey,Josh Holloway",NA,7 user,NA,NA,"kiss,shot-in-the-chest,stabbed-in-the-chest,gun,knife","Crime,Romance,Thriller",Rated R for violence and strong sexuality,USA,English,3000000,NA,NA,95,Color,NA
Haunted Castle (2001)            ,5.2 based on 418 user ratings,2001-02-23,NA,NA,NA,25 user,10 critic,NA,"musician,ghost,devil,imax,torture","Animation,Short,Horror,Thriller",Rated PG for some frightening sensations and horror images,"Belgium,USA",English,NA,31858(USA),13651656,NA,Color,1.44:1
CQ (2001)            ,"6.3 based on 4,137 user ratings",2002-05-31,NA,NA,56,54 user,62 critic,NA,"dragonfly,actress,1960s,infatuation,secret-agent","Drama,Comedy,Sci-Fi",Rated R for some nudity and language,"USA,Luxembourg,France,Italy","English,French,Italian",7000000,54942(USA),411034,88, Black and White,1.85:1
